TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIL,is-visit,MILPHO,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-07-06 10:45:02.508187
MIL,is-visit,MILPHO,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SG,2021-07-06 10:45:02.508187
MIL,is-visit,MILPHO,is-expected,Very Likely To Play,P.J. Tucker,P.J. Tucker,SF,2021-07-06 10:45:02.508187
MIL,is-visit,MILPHO,is-expected,Very Likely To Play,Bobby Portis,Bobby Portis,PF,2021-07-06 10:45:02.508187
MIL,is-visit,MILPHO,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-07-06 10:45:02.508187
MIL,is-visit,MILPHO,,Unlikely To Play,Giannis Antetokounmpo,G. Antetokounmpo,F,2021-07-06 10:45:02.508187
PHX,is-home,MILPHO,is-expected,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-07-06 10:45:02.508187
PHX,is-home,MILPHO,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-07-06 10:45:02.508187
PHX,is-home,MILPHO,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-07-06 10:45:02.508187
PHX,is-home,MILPHO,is-expected,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-07-06 10:45:02.508187
PHX,is-home,MILPHO,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-07-06 10:45:02.508187
