TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
ATL,is-visit,ATLCHA,is-confirmed,Very Likely To Play,Brandon Goodwin,B. Goodwin,PG,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,is-confirmed,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,is-confirmed,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,is-confirmed,Very Likely To Play,Solomon Hill,Solomon Hill,PF,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,is-confirmed,Very Likely To Play,Clint Capela,Clint Capela,C,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Likely To Play,Kris Dunn,Kris Dunn,G,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Likely To Play,Danilo Gallinari,D. Gallinari,F,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Likely To Play,De'Andre Hunter,D. Hunter,F,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Likely To Play,Trae Young,Trae Young,G,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Unlikely To Play,John Collins,J. Collins,F,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-11 17:45:03.683283
ATL,is-visit,ATLCHA,,Very Unlikely To Play,Tony Snell,Tony Snell,F,2021-04-11 17:45:03.683283
CHA,is-home,ATLCHA,is-confirmed,Very Likely To Play,Devonte' Graham,D. Graham,PG,2021-04-11 17:45:03.683283
CHA,is-home,ATLCHA,is-confirmed,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-04-11 17:45:03.683283
CHA,is-home,ATLCHA,is-confirmed,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-04-11 17:45:03.683283
