TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
LAL,is-visit,LALIND,is-expected,Toss Up To Play,Dennis Schroder,D. Schroder,PG,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,is-expected,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,is-expected,Toss Up To Play,LeBron James,L. James,SF,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,is-expected,Toss Up To Play,Anthony Davis,A. Davis,PF,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,is-expected,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Very Likely To Play,Jared Dudley,J. Dudley,F,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Likely To Play,Marc Gasol,Marc Gasol,C,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Likely To Play,Kyle Kuzma,Kyle Kuzma,F,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Toss Up To Play,Alex Caruso,A. Caruso,G,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Toss Up To Play,Anthony Davis,A. Davis,F,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Toss Up To Play,LeBron James,L. James,F,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Toss Up To Play,Alfonzo McKinnie,A. McKinnie,F,2021-05-15 08:45:04.347029
LAL,is-visit,LALIND,,Toss Up To Play,Dennis Schroder,D. Schroder,G,2021-05-15 08:45:04.347029
IND,is-home,LALIND,is-expected,Toss Up To Play,Caris LeVert,C. LeVert,PG,2021-05-15 08:45:04.347029
IND,is-home,LALIND,is-expected,Very Likely To Play,Justin Holiday,J. Holiday,SG,2021-05-15 08:45:04.347029
IND,is-home,LALIND,is-expected,Very Likely To Play,Doug McDermott,D. McDermott,SF,2021-05-15 08:45:04.347029
IND,is-home,LALIND,is-expected,Very Likely To Play,Oshae Brissett,O. Brissett,PF,2021-05-15 08:45:04.347029
IND,is-home,LALIND,is-expected,Toss Up To Play,Domantas Sabonis,D. Sabonis,C,2021-05-15 08:45:04.347029
