TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
CHA,is-visit,CHAWAS,is-expected,Very Likely To Play,Devonte' Graham,D. Graham,PG,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,is-expected,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,is-expected,Very Likely To Play,Gordon Hayward,G. Hayward,SF,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,is-expected,Very Likely To Play,P.J. Washington,P. Washington,PF,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,is-expected,Very Likely To Play,Bismack Biyombo,B. Biyombo,C,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,,Likely To Play,Malik Monk,Malik Monk,G,2021-03-30 15:00:05.269459
CHA,is-visit,CHAWAS,,Very Unlikely To Play,LaMelo Ball,L. Ball,G,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,is-expected,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,is-expected,Toss Up To Play,Bradley Beal,B. Beal,SG,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,is-expected,Very Likely To Play,Deni Avdija,Deni Avdija,SF,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,is-expected,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,is-expected,Very Likely To Play,Alex Len,Alex Len,C,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,,Toss Up To Play,Bradley Beal,B. Beal,G,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,,Toss Up To Play,Raul Neto,Raul Neto,G,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,,Very Unlikely To Play,Davis Bertans,D. Bertans,F,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,,Very Unlikely To Play,Daniel Gafford,D. Gafford,C,2021-03-30 15:00:05.269459
WAS,is-home,CHAWAS,,Very Unlikely To Play,Ish Smith,Ish Smith,G,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,is-expected,Very Likely To Play,Mike Scott,Mike Scott,C,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,,Very Likely To Play,Ignas Brazdeikis,I. Brazdeikis,F,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,,Very Unlikely To Play,Joel Embiid,J. Embiid,C,2021-03-30 15:00:05.269459
PHI,is-visit,PHIDEN,,Very Unlikely To Play,George Hill,G. Hill,G,2021-03-30 15:00:05.269459
DEN,is-home,PHIDEN,is-expected,Very Likely To Play,Jamal Murray,Jamal Murray,PG,2021-03-30 15:00:05.269459
DEN,is-home,PHIDEN,is-expected,Very Likely To Play,Will Barton,Will Barton,SG,2021-03-30 15:00:05.269459
