TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
PHX,is-visit,PHOLAC,is-expected,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-06-30 10:45:02.900222
PHX,is-visit,PHOLAC,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-06-30 10:45:02.900222
PHX,is-visit,PHOLAC,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-06-30 10:45:02.900222
PHX,is-visit,PHOLAC,is-expected,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-06-30 10:45:02.900222
PHX,is-visit,PHOLAC,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,is-expected,Very Likely To Play,Patrick Beverley,P. Beverley,PG,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,is-expected,Very Likely To Play,Reggie Jackson,R. Jackson,SG,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,is-expected,Very Likely To Play,Terance Mann,Terance Mann,SF,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,is-expected,Very Likely To Play,Paul George,Paul George,PF,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,is-expected,Toss Up To Play,Ivica Zubac,I. Zubac,C,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,,Toss Up To Play,Ivica Zubac,I. Zubac,C,2021-06-30 10:45:02.900222
LAC,is-home,PHOLAC,,Very Unlikely To Play,Kawhi Leonard,K. Leonard,F,2021-06-30 10:45:02.900222
