TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIL,is-visit,MILATL,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-04-15 17:45:04.253846
MIL,is-visit,MILATL,is-expected,Very Likely To Play,Pat Connaughton,P. Connaughton,SG,2021-04-15 17:45:04.253846
MIL,is-visit,MILATL,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SF,2021-04-15 17:45:04.253846
MIL,is-visit,MILATL,is-expected,Very Likely To Play,Giannis Antetokounmpo,G. Antetokounmpo,PF,2021-04-15 17:45:04.253846
MIL,is-visit,MILATL,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-04-15 17:45:04.253846
MIL,is-visit,MILATL,,Very Unlikely To Play,Donte DiVincenzo,D. DiVincenzo,G,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,is-expected,Toss Up To Play,Trae Young,Trae Young,PG,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,is-expected,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,is-expected,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,is-expected,Very Likely To Play,Solomon Hill,Solomon Hill,PF,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Toss Up To Play,Trae Young,Trae Young,G,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,John Collins,J. Collins,F,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,Kris Dunn,Kris Dunn,G,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,Danilo Gallinari,D. Gallinari,F,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-15 17:45:04.253846
ATL,is-home,MILATL,,Very Unlikely To Play,Tony Snell,Tony Snell,F,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,is-expected,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,is-expected,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,is-expected,Very Likely To Play,Kent Bazemore,Kent Bazemore,SF,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,is-expected,Very Likely To Play,Draymond Green,D. Green,PF,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,is-expected,Very Likely To Play,Kevon Looney,Kevon Looney,C,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,,Very Unlikely To Play,Kelly Oubre,K. Oubre,F,2021-04-15 17:45:04.253846
GSW,is-visit,GSCLE,,Very Unlikely To Play,Eric Paschall,E. Paschall,F,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,is-expected,Very Likely To Play,Darius Garland,D. Garland,PG,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,is-expected,Very Likely To Play,Collin Sexton,Collin Sexton,SG,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,is-expected,Very Likely To Play,Isaac Okoro,Isaac Okoro,SF,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,is-expected,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,is-expected,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,,Very Unlikely To Play,Damyean Dotson,D. Dotson,G,2021-04-15 17:45:04.253846
CLE,is-home,GSCLE,,Very Unlikely To Play,Dylan Windler,D. Windler,F,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,is-expected,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,is-expected,Very Likely To Play,Jaylen Brown,Jaylen Brown,SF,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,is-expected,Very Likely To Play,Tristan Thompson,T. Thompson,C,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,,Very Unlikely To Play,Evan Fournier,E. Fournier,G,2021-04-15 17:45:04.253846
BOS,is-visit,BOSLAL,,Very Unlikely To Play,Robert Williams,R. Williams,C,2021-04-15 17:45:04.253846
LAL,is-home,BOSLAL,is-expected,Likely To Play,Dennis Schroder,D. Schroder,PG,2021-04-15 17:45:04.253846
LAL,is-home,BOSLAL,is-expected,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-04-15 17:45:04.253846
LAL,is-home,BOSLAL,is-expected,Likely To Play,Kyle Kuzma,Kyle Kuzma,SF,2021-04-15 17:45:04.253846
