TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
IND,is-visit,INDWAS,is-expected,Toss Up To Play,Malcolm Brogdon,M. Brogdon,PG,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,is-expected,Very Likely To Play,Justin Holiday,J. Holiday,SG,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,is-expected,Very Likely To Play,Doug McDermott,D. McDermott,SF,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,is-expected,Very Likely To Play,Oshae Brissett,O. Brissett,PF,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,is-expected,Very Likely To Play,Domantas Sabonis,D. Sabonis,C,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,,Toss Up To Play,Malcolm Brogdon,M. Brogdon,G,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,,Toss Up To Play,Edmond Sumner,E. Sumner,G,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,,Very Unlikely To Play,Jeremy Lamb,J. Lamb,G,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,,Very Unlikely To Play,Caris LeVert,C. LeVert,F,2021-05-20 09:45:03.999381
IND,is-visit,INDWAS,,Very Unlikely To Play,Myles Turner,M. Turner,C,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,is-expected,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,is-expected,Very Likely To Play,Raul Neto,Raul Neto,SG,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,is-expected,Very Likely To Play,Bradley Beal,Bradley Beal,SF,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,is-expected,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,is-expected,Very Likely To Play,Alex Len,Alex Len,C,2021-05-20 09:45:03.999381
WAS,is-home,INDWAS,,Very Likely To Play,Caleb Homesley,C. Homesley,G,2021-05-20 09:45:03.999381
