TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIL,is-visit,MILBKN,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-06-05 10:45:04.189371
MIL,is-visit,MILBKN,is-expected,Very Likely To Play,Pat Connaughton,P. Connaughton,SG,2021-06-05 10:45:04.189371
MIL,is-visit,MILBKN,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SF,2021-06-05 10:45:04.189371
MIL,is-visit,MILBKN,is-expected,Very Likely To Play,Giannis Antetokounmpo,G. Antetokounmpo,PF,2021-06-05 10:45:04.189371
MIL,is-visit,MILBKN,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-06-05 10:45:04.189371
MIL,is-visit,MILBKN,,Toss Up To Play,Thanasis Antetokounmpo,T. Antetokounmpo,F,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,is-expected,Very Likely To Play,James Harden,James Harden,PG,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,is-expected,Very Likely To Play,Kyrie Irving,Kyrie Irving,SG,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,is-expected,Very Likely To Play,Joe Harris,Joe Harris,SF,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,is-expected,Very Likely To Play,Kevin Durant,Kevin Durant,PF,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,is-expected,Very Likely To Play,Blake Griffin,Blake Griffin,C,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,,Very Likely To Play,Alize Johnson,A. Johnson,F,2021-06-05 10:45:04.189371
BKN,is-home,MILBKN,,Toss Up To Play,Jeff Green,Jeff Green,F,2021-06-05 10:45:04.189371
