TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
OKC,is-visit,OKCBOS,is-confirmed,Very Likely To Play,Theo Maledon,Theo Maledon,PG,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,is-confirmed,Very Likely To Play,Luguentz Dort,Luguentz Dort,SG,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,is-confirmed,Very Likely To Play,Aleksej Pokusevski,A. Pokusevski,SF,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,is-confirmed,Very Likely To Play,Darius Bazley,Darius Bazley,PF,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,is-confirmed,Very Likely To Play,Moses Brown,Moses Brown,C,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,,Toss Up To Play,Tony Bradley,T. Bradley,C,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,,Very Unlikely To Play,Gabriel Deck,G. Deck,F,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,,Very Unlikely To Play,Shai Gilgeous-Alexander,S. Gilgeous-Alexander,G,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,,Very Unlikely To Play,Josh Hall,Josh Hall,F,2021-04-27 19:45:04.155721
OKC,is-visit,OKCBOS,,Very Unlikely To Play,Mike Muscala,M. Muscala,C,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,is-confirmed,Very Likely To Play,Marcus Smart,Marcus Smart,PG,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,is-confirmed,Very Likely To Play,Evan Fournier,Evan Fournier,SG,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,is-confirmed,Very Likely To Play,Jaylen Brown,Jaylen Brown,SF,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,is-confirmed,Very Likely To Play,Semi Ojeleye,Semi Ojeleye,PF,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,is-confirmed,Very Likely To Play,Tristan Thompson,T. Thompson,C,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,,Very Unlikely To Play,Jayson Tatum,J. Tatum,F,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,,Very Unlikely To Play,Kemba Walker,K. Walker,G,2021-04-27 19:45:04.155721
BOS,is-home,OKCBOS,,Very Unlikely To Play,Robert Williams,R. Williams,C,2021-04-27 19:45:04.155721
