TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
PHI,is-visit,PHICLE,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,is-expected,Very Likely To Play,Dwight Howard,Dwight Howard,C,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,,Very Likely To Play,Ignas Brazdeikis,I. Brazdeikis,F,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,,Very Unlikely To Play,Mason Jones,M. Jones,G,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,,Very Unlikely To Play,Joel Embiid,J. Embiid,C,2021-04-01 09:00:03.490863
PHI,is-visit,PHICLE,,Very Unlikely To Play,George Hill,G. Hill,G,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,is-expected,Very Likely To Play,Collin Sexton,Collin Sexton,PG,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,is-expected,Very Likely To Play,Darius Garland,D. Garland,SG,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,is-expected,Very Likely To Play,Isaac Okoro,Isaac Okoro,SF,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,is-expected,Very Likely To Play,Dean Wade,Dean Wade,PF,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,is-expected,Very Likely To Play,Isaiah Hartenstein,I. Hartenstein,C,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,,Toss Up To Play,Matthew Dellavedova,M. Dellavedova,G,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,,Unlikely To Play,Kevin Love,Kevin Love,F,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,,Unlikely To Play,Dylan Windler,D. Windler,F,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,,Very Unlikely To Play,Jarrett Allen,J. Allen,C,2021-04-01 09:00:03.490863
CLE,is-home,PHICLE,,Very Unlikely To Play,Larry Nance,L. Nance,F,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,is-expected,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,is-expected,Toss Up To Play,Bradley Beal,B. Beal,SG,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,is-expected,Very Likely To Play,Deni Avdija,Deni Avdija,SF,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,is-expected,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,is-expected,Very Likely To Play,Alex Len,Alex Len,C,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,,Toss Up To Play,Bradley Beal,B. Beal,G,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,,Toss Up To Play,Raul Neto,Raul Neto,G,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,,Very Unlikely To Play,Davis Bertans,D. Bertans,F,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,,Very Unlikely To Play,Daniel Gafford,D. Gafford,C,2021-04-01 09:00:03.490863
WAS,is-visit,WASDET,,Very Unlikely To Play,Ish Smith,Ish Smith,G,2021-04-01 09:00:03.490863
DET,is-home,WASDET,is-expected,Very Likely To Play,Saben Lee,Saben Lee,PG,2021-04-01 09:00:03.490863
DET,is-home,WASDET,is-expected,Toss Up To Play,Wayne Ellington,W. Ellington,SG,2021-04-01 09:00:03.490863
DET,is-home,WASDET,is-expected,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-04-01 09:00:03.490863
DET,is-home,WASDET,is-expected,Very Likely To Play,Jerami Grant,Jerami Grant,PF,2021-04-01 09:00:03.490863
DET,is-home,WASDET,is-expected,Very Likely To Play,Mason Plumlee,Mason Plumlee,C,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Very Likely To Play,Rodney McGruder,R. McGruder,G,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Very Likely To Play,Jahlil Okafor,J. Okafor,C,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Toss Up To Play,Sekou Doumbouya,S. Doumbouya,F,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Toss Up To Play,Wayne Ellington,W. Ellington,G,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Toss Up To Play,Dennis Smith,D. Smith,G,2021-04-01 09:00:03.490863
DET,is-home,WASDET,,Very Unlikely To Play,Killian Hayes,K. Hayes,G,2021-04-01 09:00:03.490863
CHA,is-visit,CHABKN,is-expected,Very Likely To Play,Devonte' Graham,D. Graham,PG,2021-04-01 09:00:03.490863
CHA,is-visit,CHABKN,is-expected,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-04-01 09:00:03.490863
CHA,is-visit,CHABKN,is-expected,Very Likely To Play,Gordon Hayward,G. Hayward,SF,2021-04-01 09:00:03.490863
CHA,is-visit,CHABKN,is-expected,Very Likely To Play,P.J. Washington,P. Washington,PF,2021-04-01 09:00:03.490863
