TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
PHX,is-visit,PHOCLE,is-confirmed,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,is-confirmed,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,is-confirmed,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,is-confirmed,Very Likely To Play,Torrey Craig,Torrey Craig,PF,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,is-confirmed,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,,Very Unlikely To Play,Jae Crowder,J. Crowder,F,2021-05-04 19:45:04.322317
PHX,is-visit,PHOCLE,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,is-confirmed,Very Likely To Play,Collin Sexton,Collin Sexton,PG,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,is-confirmed,Very Likely To Play,Isaac Okoro,Isaac Okoro,SG,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,is-confirmed,Very Likely To Play,Cedi Osman,Cedi Osman,SF,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,is-confirmed,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,is-confirmed,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,,Very Unlikely To Play,Darius Garland,D. Garland,G,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,,Very Unlikely To Play,Isaiah Hartenstein,I. Hartenstein,C,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,,Very Unlikely To Play,Lamar Stevens,L. Stevens,F,2021-05-04 19:45:04.322317
CLE,is-home,PHOCLE,,Very Unlikely To Play,Anderson Varejao,A. Varejao,C,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,is-confirmed,Very Likely To Play,LaMelo Ball,LaMelo Ball,PG,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,is-confirmed,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,is-confirmed,Very Likely To Play,Caleb Martin,Caleb Martin,SF,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,is-confirmed,Very Likely To Play,Jalen McDaniels,J. McDaniels,PF,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,is-confirmed,Very Likely To Play,Bismack Biyombo,B. Biyombo,C,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,,Very Unlikely To Play,Miles Bridges,M. Bridges,F,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,,Very Unlikely To Play,Devonte' Graham,D. Graham,G,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,,Very Unlikely To Play,Cody Martin,C. Martin,G,2021-05-04 19:45:04.322317
CHA,is-visit,CHADET,,Very Unlikely To Play,P.J. Washington,P. Washington,F,2021-05-04 19:45:04.322317
DET,is-home,CHADET,is-confirmed,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-05-04 19:45:04.322317
DET,is-home,CHADET,is-confirmed,Very Likely To Play,Hamidou Diallo,H. Diallo,SG,2021-05-04 19:45:04.322317
DET,is-home,CHADET,is-confirmed,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-05-04 19:45:04.322317
DET,is-home,CHADET,is-confirmed,Very Likely To Play,Sekou Doumbouya,S. Doumbouya,PF,2021-05-04 19:45:04.322317
DET,is-home,CHADET,is-confirmed,Very Likely To Play,Isaiah Stewart,I. Stewart,C,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Wayne Ellington,W. Ellington,G,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Jerami Grant,J. Grant,F,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Josh Jackson,J. Jackson,F,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Cory Joseph,C. Joseph,G,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Rodney McGruder,R. McGruder,G,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Mason Plumlee,M. Plumlee,C,2021-05-04 19:45:04.322317
DET,is-home,CHADET,,Very Unlikely To Play,Dennis Smith,D. Smith,G,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,is-confirmed,Very Likely To Play,Kyrie Irving,Kyrie Irving,PG,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,is-confirmed,Very Likely To Play,Joe Harris,Joe Harris,SG,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,is-confirmed,Very Likely To Play,Kevin Durant,Kevin Durant,SF,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,is-confirmed,Very Likely To Play,Jeff Green,Jeff Green,PF,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,is-confirmed,Very Likely To Play,DeAndre Jordan,D. Jordan,C,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,,Very Unlikely To Play,Chris Chiozza,C. Chiozza,G,2021-05-04 19:45:04.322317
BKN,is-visit,BKNMIL,,Very Unlikely To Play,James Harden,J. Harden,G,2021-05-04 19:45:04.322317
MIL,is-home,BKNMIL,is-confirmed,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-05-04 19:45:04.322317
