TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
ORL,is-visit,ORLATL,is-expected,Very Likely To Play,Cole Anthony,Cole Anthony,PG,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,is-expected,Very Likely To Play,Gary Harris,Gary Harris,SG,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,is-expected,Very Likely To Play,Dwayne Bacon,Dwayne Bacon,SF,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,is-expected,Very Likely To Play,Chuma Okeke,Chuma Okeke,PF,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,is-expected,Very Likely To Play,Wendell Carter,W. Carter,C,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,,Very Unlikely To Play,Michael Carter-Williams,M. Carter-Williams,G,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,,Very Unlikely To Play,James Ennis,J. Ennis,F,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,,Very Unlikely To Play,Otto Porter,O. Porter,F,2021-04-20 11:45:03.578241
ORL,is-visit,ORLATL,,Very Unlikely To Play,Terrence Ross,T. Ross,F,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,is-expected,Very Likely To Play,Trae Young,Trae Young,PG,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,is-expected,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,is-expected,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,is-expected,Very Likely To Play,John Collins,John Collins,PF,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,,Very Unlikely To Play,Kris Dunn,Kris Dunn,G,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,,Very Unlikely To Play,Danilo Gallinari,D. Gallinari,F,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-20 11:45:03.578241
ATL,is-home,ORLATL,,Very Unlikely To Play,Tony Snell,Tony Snell,F,2021-04-20 11:45:03.578241
BKN,is-visit,BKNNO,is-expected,Very Likely To Play,Kyrie Irving,Kyrie Irving,PG,2021-04-20 11:45:03.578241
BKN,is-visit,BKNNO,is-expected,Very Likely To Play,Joe Harris,Joe Harris,SG,2021-04-20 11:45:03.578241
BKN,is-visit,BKNNO,is-expected,Very Likely To Play,Landry Shamet,Landry Shamet,SF,2021-04-20 11:45:03.578241
BKN,is-visit,BKNNO,is-expected,Very Likely To Play,Jeff Green,Jeff Green,PF,2021-04-20 11:45:03.578241
