TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
BOS,is-visit,BOSORL,is-expected,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,is-expected,Very Likely To Play,Evan Fournier,Evan Fournier,SF,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,is-expected,Toss Up To Play,Tristan Thompson,T. Thompson,C,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,,Toss Up To Play,Tristan Thompson,T. Thompson,C,2021-05-05 12:45:03.995215
BOS,is-visit,BOSORL,,Very Unlikely To Play,Jaylen Brown,J. Brown,F,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,is-expected,Very Likely To Play,Cole Anthony,Cole Anthony,PG,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,is-expected,Very Likely To Play,Gary Harris,Gary Harris,SG,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,is-expected,Very Likely To Play,Dwayne Bacon,Dwayne Bacon,SF,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,is-expected,Very Likely To Play,Moritz Wagner,Moritz Wagner,PF,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,is-expected,Toss Up To Play,Wendell Carter,W. Carter,C,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,,Very Unlikely To Play,Michael Carter-Williams,M. Carter-Williams,G,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,,Very Unlikely To Play,James Ennis,J. Ennis,F,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,,Very Unlikely To Play,Chuma Okeke,C. Okeke,F,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,,Very Unlikely To Play,Otto Porter,O. Porter,F,2021-05-05 12:45:03.995215
ORL,is-home,BOSORL,,Very Unlikely To Play,Terrence Ross,T. Ross,F,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,is-expected,Likely To Play,Damian Lillard,D. Lillard,PG,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,is-expected,Very Likely To Play,CJ McCollum,CJ McCollum,SG,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,is-expected,Toss Up To Play,Norman Powell,N. Powell,SF,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,is-expected,Very Likely To Play,Robert Covington,R. Covington,PF,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,is-expected,Very Likely To Play,Jusuf Nurkic,Jusuf Nurkic,C,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,,Likely To Play,Damian Lillard,D. Lillard,G,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,,Toss Up To Play,Norman Powell,N. Powell,G,2021-05-05 12:45:03.995215
POR,is-visit,PORCLE,,Very Unlikely To Play,Zach Collins,Z. Collins,C,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,is-expected,Very Likely To Play,Collin Sexton,Collin Sexton,PG,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,is-expected,Very Likely To Play,Isaac Okoro,Isaac Okoro,SG,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,is-expected,Very Likely To Play,Cedi Osman,Cedi Osman,SF,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,is-expected,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,is-expected,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,,Very Likely To Play,Anderson Varejao,A. Varejao,C,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,,Likely To Play,Isaiah Hartenstein,I. Hartenstein,C,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,,Very Unlikely To Play,Darius Garland,D. Garland,G,2021-05-05 12:45:03.995215
CLE,is-home,PORCLE,,Very Unlikely To Play,Lamar Stevens,L. Stevens,F,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,is-expected,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,is-expected,Very Likely To Play,Torrey Craig,Torrey Craig,PF,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,,Very Unlikely To Play,Jae Crowder,J. Crowder,F,2021-05-05 12:45:03.995215
PHX,is-visit,PHOATL,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,is-expected,Very Likely To Play,Trae Young,Trae Young,PG,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,is-expected,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,is-expected,Very Likely To Play,Tony Snell,Tony Snell,SF,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,is-expected,Very Likely To Play,John Collins,John Collins,PF,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-05-05 12:45:03.995215
ATL,is-home,PHOATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-05-05 12:45:03.995215
PHI,is-visit,PHIHOU,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-05-05 12:45:03.995215
PHI,is-visit,PHIHOU,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-05-05 12:45:03.995215
