TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
PHI,is-visit,PHIWAS,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-05-31 10:45:04.323741
PHI,is-visit,PHIWAS,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-05-31 10:45:04.323741
PHI,is-visit,PHIWAS,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-05-31 10:45:04.323741
PHI,is-visit,PHIWAS,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-05-31 10:45:04.323741
PHI,is-visit,PHIWAS,is-expected,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,is-expected,Toss Up To Play,Russell Westbrook,R. Westbrook,PG,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,is-expected,Very Likely To Play,Bradley Beal,Bradley Beal,SG,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,is-expected,Very Likely To Play,Davis Bertans,Davis Bertans,SF,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,is-expected,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,is-expected,Very Likely To Play,Alex Len,Alex Len,C,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,,Very Likely To Play,Ish Smith,Ish Smith,G,2021-05-31 10:45:04.323741
WAS,is-home,PHIWAS,,Toss Up To Play,Russell Westbrook,R. Westbrook,G,2021-05-31 10:45:04.323741
UTA,is-visit,UTAMEM,is-expected,Very Likely To Play,Mike Conley,Mike Conley,PG,2021-05-31 10:45:04.323741
UTA,is-visit,UTAMEM,is-expected,Very Likely To Play,Donovan Mitchell,D. Mitchell,SG,2021-05-31 10:45:04.323741
UTA,is-visit,UTAMEM,is-expected,Very Likely To Play,Bojan Bogdanovic,B. Bogdanovic,SF,2021-05-31 10:45:04.323741
UTA,is-visit,UTAMEM,is-expected,Very Likely To Play,Royce O'Neale,Royce O'Neale,PF,2021-05-31 10:45:04.323741
UTA,is-visit,UTAMEM,is-expected,Very Likely To Play,Rudy Gobert,Rudy Gobert,C,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,is-expected,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,is-expected,Very Likely To Play,Dillon Brooks,Dillon Brooks,SG,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,is-expected,Very Likely To Play,Kyle Anderson,Kyle Anderson,SF,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,is-expected,Very Likely To Play,Jaren Jackson,Jaren Jackson,PF,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,is-expected,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-05-31 10:45:04.323741
MEM,is-home,UTAMEM,,Very Likely To Play,Sean McDermott,S. McDermott,F,2021-05-31 10:45:04.323741
