TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
LAC,is-visit,LACPHO,is-confirmed,Very Likely To Play,Reggie Jackson,R. Jackson,PG,2021-06-20 14:45:03.191792
LAC,is-visit,LACPHO,is-confirmed,Very Likely To Play,Terance Mann,Terance Mann,SG,2021-06-20 14:45:03.191792
LAC,is-visit,LACPHO,is-confirmed,Very Likely To Play,Paul George,Paul George,SF,2021-06-20 14:45:03.191792
LAC,is-visit,LACPHO,is-confirmed,Very Likely To Play,Nicolas Batum,Nicolas Batum,PF,2021-06-20 14:45:03.191792
LAC,is-visit,LACPHO,is-confirmed,Very Likely To Play,Marcus Morris,Marcus Morris,C,2021-06-20 14:45:03.191792
LAC,is-visit,LACPHO,,Very Unlikely To Play,Kawhi Leonard,K. Leonard,F,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,is-confirmed,Very Likely To Play,Cameron Payne,Cameron Payne,PG,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,is-confirmed,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,is-confirmed,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,is-confirmed,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,is-confirmed,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-06-20 14:45:03.191792
PHX,is-home,LACPHO,,Very Unlikely To Play,Chris Paul,Chris Paul,G,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,is-expected,Likely To Play,Trae Young,Trae Young,PG,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,is-expected,Toss Up To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,is-expected,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,is-expected,Very Likely To Play,John Collins,John Collins,PF,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,,Likely To Play,Trae Young,Trae Young,G,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,,Toss Up To Play,Bogdan Bogdanovic,B. Bogdanovic,G,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,,Very Unlikely To Play,Bruno Fernando,B. Fernando,C,2021-06-20 14:45:03.191792
ATL,is-visit,ATLPHI,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Furkan Korkmaz,F. Korkmaz,SF,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,is-expected,Toss Up To Play,Joel Embiid,J. Embiid,C,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,,Toss Up To Play,Joel Embiid,J. Embiid,C,2021-06-20 14:45:03.191792
PHI,is-home,ATLPHI,,Very Unlikely To Play,Danny Green,D. Green,G,2021-06-20 14:45:03.191792
