GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000207,1610612737,ATL,Atlanta,1628989,Kevin Huerter,Kevin,F,,39:35,10.0,18.0,0.556,2.0,4.0,0.5,5.0,7.0,0.714,1.0,6.0,7.0,3.0,1.0,0.0,1.0,4.0,27.0,8.0
0042000207,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,41:12,5.0,6.0,0.833,0.0,1.0,0.0,4.0,4.0,1.0,3.0,13.0,16.0,1.0,1.0,1.0,2.0,4.0,14.0,7.0
0042000207,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,32:20,6.0,8.0,0.75,0.0,0.0,0.0,1.0,4.0,0.25,0.0,6.0,6.0,1.0,1.0,0.0,0.0,3.0,13.0,-2.0
0042000207,1610612737,ATL,Atlanta,203992,Bogdan Bogdanovic,Bogdan,G,,21:27,2.0,8.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,-8.0
0042000207,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,43:00,5.0,23.0,0.217,2.0,11.0,0.182,9.0,11.0,0.818,0.0,3.0,3.0,10.0,0.0,0.0,6.0,4.0,21.0,7.0
0042000207,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,30:26,6.0,13.0,0.462,3.0,7.0,0.429,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,17.0,8.0
0042000207,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,15:40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,9.0
0042000207,1610612737,ATL,Atlanta,101150,Lou Williams,Lou,,,11:19,2.0,4.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,6.0,1.0
0042000207,1610612737,ATL,Atlanta,203524,Solomon Hill,Solomon,,,5:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0042000207,1610612737,ATL,Atlanta,1627739,Kris Dunn,Kris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612737,ATL,Atlanta,1630233,Nathan Knight,Nathan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612737,ATL,Atlanta,1630219,Skylar Mays,Skylar,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612737,ATL,Atlanta,203503,Tony Snell,Tony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,F,,18:06,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0
0042000207,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,45:01,8.0,24.0,0.333,2.0,7.0,0.286,6.0,6.0,1.0,2.0,12.0,14.0,4.0,2.0,0.0,2.0,4.0,24.0,-6.0
0042000207,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,40:59,11.0,21.0,0.524,2.0,5.0,0.4,7.0,10.0,0.7,1.0,10.0,11.0,3.0,1.0,1.0,8.0,3.0,31.0,-2.0
0042000207,1610612755,PHI,Philadelphia,203552,Seth Curry,Seth,G,,30:56,6.0,10.0,0.6,3.0,5.0,0.6,1.0,2.0,0.5,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,16.0,-2.0
0042000207,1610612755,PHI,Philadelphia,1627732,Ben Simmons,Ben,G,,35:50,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,7.0,8.0,13.0,1.0,0.0,2.0,4.0,5.0,1.0
0042000207,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,,,14:31,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,-7.0
0042000207,1610612755,PHI,Philadelphia,2730,Dwight Howard,Dwight,,,7:01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,-5.0
0042000207,1610612755,PHI,Philadelphia,201588,George Hill,George,,,21:29,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,-15.0
0042000207,1610612755,PHI,Philadelphia,1629680,Matisse Thybulle,Matisse,,,20:46,3.0,5.0,0.6,1.0,2.0,0.5,1.0,2.0,0.5,2.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,8.0,-10.0
0042000207,1610612755,PHI,Philadelphia,1629003,Shake Milton,Shake,,,5:21,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0
0042000207,1610612755,PHI,Philadelphia,1630198,Isaiah Joe,Isaiah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612755,PHI,Philadelphia,1630194,Paul Reed,Paul,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612755,PHI,Philadelphia,203118,Mike Scott,Mike,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612755,PHI,Philadelphia,201229,Anthony Tolliver,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000207,1610612755,PHI,Philadelphia,1629730,Rayjon Tucker,Rayjon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
