GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022001005,1610612750,MIN,Minnesota,1630162,Anthony Edwards,F,,41:21,10.0,19.0,0.526,2.0,9.0,0.222,3.0,3.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,5.0,4.0,25.0,-1.0
0022001005,1610612750,MIN,Minnesota,1629020,Jarred Vanderbilt,F,,35:35,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,1.0,5.0,2.0,0.0,4.0,8.0,9.0
0022001005,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,30:44,8.0,16.0,0.5,2.0,6.0,0.333,9.0,11.0,0.818,0.0,6.0,6.0,4.0,0.0,0.0,4.0,5.0,27.0,9.0
0022001005,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,G,,25:52,6.0,12.0,0.5,4.0,7.0,0.571,1.0,3.0,0.333,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,17.0,3.0
0022001005,1610612750,MIN,Minnesota,201937,Ricky Rubio,G,,32:43,6.0,12.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,1.0,2.0,3.0,9.0,2.0,0.0,3.0,3.0,16.0,12.0
0022001005,1610612750,MIN,Minnesota,1627823,Juancho Hernangomez,,,23:32,3.0,11.0,0.273,1.0,7.0,0.143,1.0,5.0,0.2,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,-12.0
0022001005,1610612750,MIN,Minnesota,1629162,Jordan McLaughlin,,,15:17,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,-21.0
0022001005,1610612750,MIN,Minnesota,1629006,Josh Okogie,,,9:58,1.0,2.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-22.0
0022001005,1610612750,MIN,Minnesota,1629669,Jaylen Nowell,,,7:12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0
0022001005,1610612750,MIN,Minnesota,1629675,Naz Reid,,,17:46,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,2.0,4.0,6.0,-16.0
0022001005,1610612750,MIN,Minnesota,202334,Ed Davis,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612750,MIN,Minnesota,1627774,Jake Layman,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,202710,Jimmy Butler,F,,36:10,7.0,15.0,0.467,0.0,1.0,0.0,11.0,14.0,0.786,4.0,4.0,8.0,6.0,5.0,0.0,3.0,1.0,25.0,3.0
0022001005,1610612748,MIA,Miami,2772,Trevor Ariza,F,,30:34,1.0,9.0,0.111,1.0,4.0,0.25,3.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0
0022001005,1610612748,MIA,Miami,1628389,Bam Adebayo,C,,32:46,6.0,10.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,15.0,-4.0
0022001005,1610612748,MIA,Miami,1629130,Duncan Robinson,G,,17:33,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,4.0,6.0,-15.0
0022001005,1610612748,MIA,Miami,1629134,Kendrick Nunn,G,,28:52,5.0,11.0,0.455,0.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,12.0,1.0
0022001005,1610612748,MIA,Miami,201609,Goran Dragic,,,32:11,10.0,18.0,0.556,3.0,6.0,0.5,0.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,23.0,17.0
0022001005,1610612748,MIA,Miami,203473,Dewayne Dedmon,,,15:14,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,13.0
0022001005,1610612748,MIA,Miami,1629639,Tyler Herro,,,29:14,10.0,13.0,0.769,6.0,8.0,0.75,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,27.0,21.0
0022001005,1610612748,MIA,Miami,2738,Andre Iguodala,,,17:26,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,5.0,8.0
0022001005,1610612748,MIA,Miami,1630173,Precious Achiuwa,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,202357,Nemanja Bjelica,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,2617,Udonis Haslem,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,1629644,KZ Okpala,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,1629622,Max Strus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001005,1610612748,MIA,Miami,1629216,Gabe Vincent,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
