GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022001012,1610612764,WAS,Washington,203078,Bradley Beal,F,,39:27,19.0,31.0,0.613,3.0,7.0,0.429,9.0,11.0,0.818,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,50.0,8.0
0022001012,1610612764,WAS,Washington,1629060,Rui Hachimura,F,,34:57,6.0,13.0,0.462,0.0,3.0,0.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,2.0,13.0,3.0
0022001012,1610612764,WAS,Washington,203458,Alex Len,C,,19:54,3.0,7.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,4.0,6.0,10.0,1.0,0.0,3.0,2.0,4.0,8.0,-9.0
0022001012,1610612764,WAS,Washington,203526,Raul Neto,G,,25:56,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,-10.0
0022001012,1610612764,WAS,Washington,201566,Russell Westbrook,G,,43:49,11.0,26.0,0.423,3.0,7.0,0.429,8.0,9.0,0.889,4.0,15.0,19.0,15.0,1.0,2.0,7.0,4.0,33.0,4.0
0022001012,1610612764,WAS,Washington,202397,Ish Smith,,,19:07,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,7.0,-15.0
0022001012,1610612764,WAS,Washington,202722,Davis Bertans,,,34:12,3.0,9.0,0.333,2.0,8.0,0.25,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,17.0
0022001012,1610612764,WAS,Washington,1628990,Chandler Hutchison,,,11:36,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
0022001012,1610612764,WAS,Washington,1629655,Daniel Gafford,,,16:47,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,6.0,12.0
0022001012,1610612764,WAS,Washington,201577,Robin Lopez,,,16:20,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,-2.0
0022001012,1610612764,WAS,Washington,1629726,Garrison Mathews,,,2:55,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0
0022001012,1610612764,WAS,Washington,1629067,Isaac Bonga,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001012,1610612764,WAS,Washington,1630264,Anthony Gill,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001012,1610612764,WAS,Washington,1630216,Cassius Winston,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001012,1610612754,IND,Indiana,203926,Doug McDermott,F,,25:56,5.0,10.0,0.5,1.0,4.0,0.25,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,11.0,5.0
0022001012,1610612754,IND,Indiana,1629052,Oshae Brissett,F,,24:19,5.0,6.0,0.833,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,12.0,10.0
0022001012,1610612754,IND,Indiana,1627734,Domantas Sabonis,C,,43:26,12.0,21.0,0.571,0.0,3.0,0.0,6.0,7.0,0.857,1.0,12.0,13.0,13.0,3.0,0.0,4.0,4.0,30.0,-3.0
0022001012,1610612754,IND,Indiana,1627747,Caris LeVert,G,,40:60,12.0,30.0,0.4,3.0,9.0,0.333,8.0,11.0,0.727,3.0,11.0,14.0,8.0,2.0,0.0,5.0,4.0,35.0,3.0
0022001012,1610612754,IND,Indiana,1628410,Edmond Sumner,G,,29:47,5.0,8.0,0.625,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,13.0,1.0
0022001012,1610612754,IND,Indiana,1628988,Aaron Holiday,,,19:11,2.0,7.0,0.286,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0
0022001012,1610612754,IND,Indiana,203200,Justin Holiday,,,27:16,1.0,6.0,0.167,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,5.0,-5.0
0022001012,1610612754,IND,Indiana,204456,T.J. McConnell,,,23:26,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,8.0,-5.0
0022001012,1610612754,IND,Indiana,1629048,Goga Bitadze,,,15:42,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,7.0,-7.0
0022001012,1610612754,IND,Indiana,1629103,Kelan Martin,,,14:57,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,-6.0
0022001012,1610612754,IND,Indiana,1628578,Amida Brimah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022001012,1610612754,IND,Indiana,1630199,Cassius Stanley,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
