GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000234,1610612756,PHX,Phoenix,1628969,Mikal Bridges,Mikal,F,,36:28,6.0,11.0,0.545,0.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,2.0,14.0,17.0
0042000234,1610612756,PHX,Phoenix,203109,Jae Crowder,Jae,F,,38:32,2.0,4.0,0.5,2.0,3.0,0.667,3.0,3.0,1.0,0.0,10.0,10.0,1.0,0.0,4.0,4.0,1.0,9.0,16.0
0042000234,1610612756,PHX,Phoenix,1629028,Deandre Ayton,Deandre,C,,33:56,6.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,1.0,1.0,4.0,12.0,15.0
0042000234,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,41:53,11.0,25.0,0.44,2.0,8.0,0.25,10.0,11.0,0.909,2.0,9.0,11.0,4.0,1.0,0.0,3.0,3.0,34.0,10.0
0042000234,1610612756,PHX,Phoenix,101108,Chris Paul,Chris,G,,39:31,14.0,19.0,0.737,0.0,0.0,0.0,9.0,9.0,1.0,0.0,3.0,3.0,7.0,2.0,0.0,2.0,2.0,37.0,1.0
0042000234,1610612756,PHX,Phoenix,1629661,Cameron Johnson,Cameron,,,12:59,2.0,4.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,-9.0
0042000234,1610612756,PHX,Phoenix,1626166,Cameron Payne,Cameron,,,13:09,1.0,6.0,0.167,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0
0042000234,1610612756,PHX,Phoenix,1628470,Torrey Craig,Torrey,,,9:54,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,-9.0
0042000234,1610612756,PHX,Phoenix,203967,Dario Saric,Dario,,,13:38,1.0,4.0,0.25,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,-8.0
0042000234,1610612756,PHX,Phoenix,1630234,Ty-Shon Alexander,Ty-Shon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
