,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900887,1610612741,CHI,Chicago,203107,Tomas Satoransky,F,,33:54,2.0,8.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,7.0,1.0,0.0,1.0,2.0,6.0,-10.0
1,0021900887,1610612741,CHI,Chicago,201152,Thaddeus Young,F,,31:35,6.0,12.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,0.0,2.0,2.0,15.0,-17.0
2,0021900887,1610612741,CHI,Chicago,1628976,Wendell Carter Jr.,C,,18:11,1.0,5.0,0.2,0.0,0.0,0.0,4.0,6.0,0.667,2.0,7.0,9.0,2.0,0.0,1.0,0.0,3.0,6.0,-15.0
3,0021900887,1610612741,CHI,Chicago,1627885,Shaquille Harrison,G,,13:22,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0
4,0021900887,1610612741,CHI,Chicago,203897,Zach LaVine,G,,37:36,10.0,25.0,0.4,4.0,8.0,0.5,2.0,5.0,0.4,0.0,3.0,3.0,7.0,1.0,0.0,1.0,5.0,26.0,-11.0
5,0021900887,1610612741,CHI,Chicago,1629655,Daniel Gafford,,,19:25,5.0,6.0,0.833,0.0,0.0,0.0,2.0,4.0,0.5,2.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,12.0,11.0
6,0021900887,1610612741,CHI,Chicago,1629632,Coby White,,,28:36,7.0,17.0,0.412,4.0,8.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,22.0,-20.0
7,0021900887,1610612741,CHI,Chicago,1627853,Ryan Arcidiacono,,,20:08,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,7.0
8,0021900887,1610612741,CHI,Chicago,1627756,Denzel Valentine,,,10:24,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
9,0021900887,1610612741,CHI,Chicago,1629690,Adam Mokoka,,,16:25,2.0,3.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0,7.0
10,0021900887,1610612741,CHI,Chicago,1626245,Cristiano Felicio,,,10:24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,-6.0
11,0021900887,1610612752,NYK,New York,203090,Maurice Harkless,F,,26:49,3.0,10.0,0.3,0.0,3.0,0.0,3.0,3.0,1.0,1.0,6.0,7.0,3.0,3.0,1.0,0.0,2.0,9.0,12.0
12,0021900887,1610612752,NYK,New York,203944,Julius Randle,F,,31:39,7.0,15.0,0.467,0.0,2.0,0.0,8.0,8.0,1.0,1.0,9.0,10.0,3.0,1.0,0.0,4.0,1.0,22.0,17.0
13,0021900887,1610612752,NYK,New York,201959,Taj Gibson,C,,19:03,5.0,6.0,0.833,0.0,1.0,0.0,7.0,8.0,0.875,4.0,4.0,8.0,2.0,1.0,0.0,1.0,2.0,17.0,12.0
14,0021900887,1610612752,NYK,New York,1629628,RJ Barrett,G,,31:11,8.0,10.0,0.8,3.0,4.0,0.75,0.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,1.0,19.0,19.0
15,0021900887,1610612752,NYK,New York,203901,Elfrid Payton,G,,33:20,1.0,4.0,0.25,0.0,1.0,0.0,1.0,4.0,0.25,0.0,1.0,1.0,10.0,0.0,0.0,4.0,1.0,3.0,9.0
16,0021900887,1610612752,NYK,New York,1629011,Mitchell Robinson,,,28:57,11.0,16.0,0.688,0.0,0.0,0.0,1.0,3.0,0.333,7.0,3.0,10.0,2.0,1.0,2.0,0.0,3.0,23.0,-2.0
17,0021900887,1610612752,NYK,New York,1628995,Kevin Knox II,,,21:11,4.0,9.0,0.444,2.0,3.0,0.667,2.0,2.0,1.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,12.0,-2.0
18,0021900887,1610612752,NYK,New York,1628373,Frank Ntilikina,,,16:32,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,4.0,4.0,-1.0
19,0021900887,1610612752,NYK,New York,201961,Wayne Ellington,,,14:57,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,-7.0
20,0021900887,1610612752,NYK,New York,1626171,Bobby Portis,,,16:21,5.0,8.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,-7.0
21,0021900887,1610612752,NYK,New York,1628422,Damyean Dotson,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
22,0021900887,1610612752,NYK,New York,1629019,Allonzo Trier,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
