GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000312,1610612746,LAC,LA,202331,Paul George,Paul,F,,41:19,10.0,23.0,0.435,1.0,8.0,0.125,5.0,10.0,0.5,0.0,6.0,6.0,6.0,0.0,0.0,3.0,2.0,26.0,0.0
0042000312,1610612746,LAC,LA,202694,Marcus Morris Sr.,Marcus,F,,24:43,3.0,11.0,0.273,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,7.0,-5.0
0042000312,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,34:23,4.0,5.0,0.8,0.0,0.0,0.0,6.0,6.0,1.0,4.0,7.0,11.0,0.0,0.0,1.0,1.0,3.0,14.0,0.0
0042000312,1610612746,LAC,LA,201976,Patrick Beverley,Patrick,G,,26:16,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,6.0,-1.0
0042000312,1610612746,LAC,LA,202704,Reggie Jackson,Reggie,G,,38:39,7.0,15.0,0.467,3.0,7.0,0.429,2.0,2.0,1.0,0.0,5.0,5.0,3.0,2.0,1.0,2.0,0.0,19.0,0.0
0042000312,1610612746,LAC,LA,1629611,Terance Mann,Terance,,,19:17,3.0,5.0,0.6,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,-3.0
0042000312,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,,,15:43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0
0042000312,1610612746,LAC,LA,200765,Rajon Rondo,Rajon,,,17:05,2.0,6.0,0.333,2.0,4.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,8.0,2.0
0042000312,1610612746,LAC,LA,202326,DeMarcus Cousins,DeMarcus,,,3:53,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-2.0
0042000312,1610612746,LAC,LA,1628379,Luke Kennard,Luke,,,18:42,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,10.0,8.0
0042000312,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612746,LAC,LA,1627812,Yogi Ferrell,Yogi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612746,LAC,LA,1630187,Daniel Oturu,Daniel,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612746,LAC,LA,202335,Patrick Patterson,Patrick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612746,LAC,LA,1630206,Jay Scrubb,Jay,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612756,PHX,Phoenix,1628969,Mikal Bridges,Mikal,F,,34:41,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
0042000312,1610612756,PHX,Phoenix,203109,Jae Crowder,Jae,F,,32:30,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0,-2.0
0042000312,1610612756,PHX,Phoenix,1629028,Deandre Ayton,Deandre,C,,34:32,12.0,15.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,14.0,1.0,1.0,1.0,1.0,3.0,24.0,4.0
0042000312,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,40:52,5.0,16.0,0.313,1.0,3.0,0.333,9.0,9.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,7.0,5.0,20.0,4.0
0042000312,1610612756,PHX,Phoenix,1626166,Cameron Payne,Cameron,G,,37:29,12.0,24.0,0.5,2.0,8.0,0.25,3.0,4.0,0.75,0.0,1.0,1.0,9.0,2.0,2.0,0.0,1.0,29.0,4.0
0042000312,1610612756,PHX,Phoenix,202734,E'Twaun Moore,E'Twaun,,,11:16,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,-1.0
0042000312,1610612756,PHX,Phoenix,1629661,Cameron Johnson,Cameron,,,24:12,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,-1.0
0042000312,1610612756,PHX,Phoenix,1628470,Torrey Craig,Torrey,,,11:20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0
0042000312,1610612756,PHX,Phoenix,203967,Dario Saric,Dario,,,13:09,4.0,9.0,0.444,1.0,4.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,11.0,-1.0
0042000312,1610612756,PHX,Phoenix,1630234,Ty-Shon Alexander,Ty-Shon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612756,PHX,Phoenix,1628975,Jevon Carter,Jevon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612756,PHX,Phoenix,204038,Langston Galloway,Langston,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612756,PHX,Phoenix,1626163,Frank Kaminsky,Frank,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000312,1610612756,PHX,Phoenix,1630188,Jalen Smith,Jalen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
