GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000223,1610612762,UTA,Utah,202711,Bojan Bogdanovic,Bojan,F,,35:34,2.0,10.0,0.2,1.0,5.0,0.2,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,9.0,-17.0
0042000223,1610612762,UTA,Utah,1626220,Royce O'Neale,Royce,F,,35:15,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,0.0,1.0,5.0,6.0,2.0,2.0,0.0,2.0,5.0,12.0,-16.0
0042000223,1610612762,UTA,Utah,203497,Rudy Gobert,Rudy,C,,29:42,4.0,7.0,0.571,0.0,1.0,0.0,4.0,4.0,1.0,4.0,6.0,10.0,0.0,1.0,1.0,1.0,2.0,12.0,-16.0
0042000223,1610612762,UTA,Utah,204060,Joe Ingles,Joe,G,,28:16,6.0,11.0,0.545,5.0,8.0,0.625,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,19.0,-12.0
0042000223,1610612762,UTA,Utah,1628378,Donovan Mitchell,Donovan,G,,32:20,11.0,24.0,0.458,5.0,9.0,0.556,3.0,5.0,0.6,0.0,5.0,5.0,4.0,2.0,0.0,2.0,3.0,30.0,-10.0
0042000223,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,31:17,5.0,16.0,0.313,4.0,9.0,0.444,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,14.0,-24.0
0042000223,1610612762,UTA,Utah,202324,Derrick Favors,Derrick,,,14:52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,-6.0
0042000223,1610612762,UTA,Utah,1627777,Georges Niang,Georges,,,10:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,-7.0
0042000223,1610612762,UTA,Utah,1629671,Miye Oni,Miye,,,8:19,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
0042000223,1610612762,UTA,Utah,1629744,Matt Thomas,Matt,,,3:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0
0042000223,1610612762,UTA,Utah,1629752,Juwan Morgan,Juwan,,,3:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0
0042000223,1610612762,UTA,Utah,1630235,Trent Forrest,Trent,,,3:26,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
