,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900779,1610612752,NYK,New York,203493,Reggie Bullock,F,,27:25,2.0,5.0,0.4,2.0,4.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,1.0,8.0,7.0
1,0021900779,1610612752,NYK,New York,203944,Julius Randle,F,,34:09,7.0,17.0,0.412,1.0,3.0,0.333,2.0,3.0,0.667,3.0,4.0,7.0,3.0,1.0,1.0,4.0,2.0,17.0,-1.0
2,0021900779,1610612752,NYK,New York,201959,Taj Gibson,C,,13:12,5.0,7.0,0.714,0.0,0.0,0.0,1.0,2.0,0.5,3.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,11.0,-3.0
3,0021900779,1610612752,NYK,New York,203901,Elfrid Payton,G,,29:41,4.0,11.0,0.364,0.0,1.0,0.0,2.0,4.0,0.5,2.0,7.0,9.0,6.0,2.0,1.0,2.0,1.0,10.0,3.0
4,0021900779,1610612752,NYK,New York,1629628,RJ Barrett,G,,21:01,1.0,8.0,0.125,0.0,2.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,-15.0
5,0021900779,1610612752,NYK,New York,1629011,Mitchell Robinson,,,19:05,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,3.0,2.0,5.0,0.0,1.0,3.0,2.0,4.0,7.0,12.0
6,0021900779,1610612752,NYK,New York,1628995,Kevin Knox II,,,18:07,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0
7,0021900779,1610612752,NYK,New York,1626171,Bobby Portis,,,18:14,5.0,10.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,11.0,0.0
8,0021900779,1610612752,NYK,New York,201961,Wayne Ellington,,,26:50,6.0,12.0,0.5,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,17.0,7.0
9,0021900779,1610612752,NYK,New York,1628372,Dennis Smith Jr.,,,18:19,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0
