GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000645,1610612754,IND,Indiana,203200,Justin Holiday,F,,41:45,5.0,11.0,0.455,5.0,11.0,0.455,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,15.0,8.0
0022000645,1610612754,IND,Indiana,1627734,Domantas Sabonis,F,,35:06,5.0,13.0,0.385,0.0,2.0,0.0,7.0,7.0,1.0,2.0,9.0,11.0,1.0,3.0,0.0,5.0,6.0,17.0,-2.0
0022000645,1610612754,IND,Indiana,1626167,Myles Turner,C,,29:58,4.0,8.0,0.5,3.0,5.0,0.6,5.0,6.0,0.833,1.0,5.0,6.0,1.0,0.0,5.0,2.0,3.0,16.0,6.0
0022000645,1610612754,IND,Indiana,1627747,Caris LeVert,G,,34:42,5.0,18.0,0.278,2.0,6.0,0.333,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,13.0,1.0
0022000645,1610612754,IND,Indiana,1627763,Malcolm Brogdon,G,,40:35,4.0,17.0,0.235,3.0,11.0,0.273,1.0,2.0,0.5,3.0,3.0,6.0,10.0,1.0,0.0,2.0,1.0,12.0,6.0
0022000645,1610612754,IND,Indiana,203926,Doug McDermott,,,19:01,7.0,10.0,0.7,1.0,3.0,0.333,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0
0022000645,1610612754,IND,Indiana,204456,T.J. McConnell,,,31:24,5.0,7.0,0.714,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,1.0,0.0,1.0,1.0,12.0,-1.0
0022000645,1610612754,IND,Indiana,1628410,Edmond Sumner,,,11:54,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,-3.0
0022000645,1610612754,IND,Indiana,203087,Jeremy Lamb,,,11:15,1.0,7.0,0.143,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,-5.0
0022000645,1610612754,IND,Indiana,1629048,Goga Bitadze,,,9:20,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0
0022000645,1610612754,IND,Indiana,1628968,Brian Bowen II,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612754,IND,Indiana,1628988,Aaron Holiday,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612754,IND,Indiana,1629103,Kelan Martin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612754,IND,Indiana,203960,JaKarr Sampson,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612754,IND,Indiana,1630199,Cassius Stanley,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612748,MIA,Miami,202710,Jimmy Butler,F,,41:41,7.0,16.0,0.438,0.0,1.0,0.0,7.0,8.0,0.875,6.0,9.0,15.0,7.0,0.0,0.0,2.0,3.0,21.0,-15.0
0022000645,1610612748,MIA,Miami,203482,Kelly Olynyk,F,,28:26,3.0,11.0,0.273,1.0,7.0,0.143,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,4.0,7.0,-17.0
0022000645,1610612748,MIA,Miami,1628389,Bam Adebayo,C,,36:20,11.0,21.0,0.524,0.0,1.0,0.0,7.0,8.0,0.875,2.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,29.0,22.0
0022000645,1610612748,MIA,Miami,1629130,Duncan Robinson,G,,39:36,5.0,14.0,0.357,3.0,11.0,0.273,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,13.0,15.0
0022000645,1610612748,MIA,Miami,1629134,Kendrick Nunn,G,,23:16,3.0,6.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,9.0,-9.0
0022000645,1610612748,MIA,Miami,1630173,Precious Achiuwa,,,3:14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0
0022000645,1610612748,MIA,Miami,1629639,Tyler Herro,,,36:11,4.0,16.0,0.25,0.0,7.0,0.0,3.0,3.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,11.0,-5.0
0022000645,1610612748,MIA,Miami,1629216,Gabe Vincent,,,17:31,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,9.0,5.0
0022000645,1610612748,MIA,Miami,2738,Andre Iguodala,,,19:32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,17.0
0022000645,1610612748,MIA,Miami,2772,Trevor Ariza,,,19:13,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,5.0,-18.0
0022000645,1610612748,MIA,Miami,201609,Goran Dragic,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000645,1610612748,MIA,Miami,203090,Maurice Harkless,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612748,MIA,Miami,1629644,KZ Okpala,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612748,MIA,Miami,1629735,Chris Silva,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000645,1610612748,MIA,Miami,1629622,Max Strus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
