,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900236,1610612751,BKN,Brooklyn,203925,Joe Harris,F,,29:16,4.0,13.0,0.308,3.0,8.0,0.375,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,13.0,3.0
1,0021900236,1610612751,BKN,Brooklyn,1627752,Taurean Prince,F,,34:06,6.0,14.0,0.429,2.0,7.0,0.286,0.0,0.0,0.0,1.0,10.0,11.0,5.0,0.0,0.0,2.0,4.0,14.0,6.0
2,0021900236,1610612751,BKN,Brooklyn,1628386,Jarrett Allen,C,,31:43,5.0,9.0,0.556,0.0,0.0,0.0,8.0,11.0,0.727,4.0,6.0,10.0,1.0,1.0,0.0,0.0,2.0,18.0,5.0
3,0021900236,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,G,,35:03,7.0,17.0,0.412,3.0,8.0,0.375,13.0,14.0,0.929,0.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,30.0,8.0
4,0021900236,1610612751,BKN,Brooklyn,202066,Garrett Temple,G,,35:59,4.0,9.0,0.444,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,-3.0
5,0021900236,1610612751,BKN,Brooklyn,1629058,Dzanan Musa,,,21:16,2.0,6.0,0.333,1.0,3.0,0.333,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,5.0,6.0
6,0021900236,1610612751,BKN,Brooklyn,202697,Iman Shumpert,,,19:15,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,-8.0
7,0021900236,1610612751,BKN,Brooklyn,201599,DeAndre Jordan,,,16:10,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,6.0,-1.0
8,0021900236,1610612751,BKN,Brooklyn,1629033,Theo Pinson,,,17:11,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,-6.0
9,0021900236,1610612751,BKN,Brooklyn,1629651,Nicolas Claxton,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
10,0021900236,1610612751,BKN,Brooklyn,1627740,Henry Ellenson,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900236,1610612751,BKN,Brooklyn,1628021,David Nwaba,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900236,1610612752,NYK,New York,202694,Marcus Morris Sr.,F,,32:42,9.0,17.0,0.529,7.0,8.0,0.875,1.0,2.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,26.0,-2.0
13,0021900236,1610612752,NYK,New York,203944,Julius Randle,F,,31:48,6.0,10.0,0.6,1.0,2.0,0.5,2.0,4.0,0.5,1.0,7.0,8.0,4.0,0.0,0.0,2.0,2.0,15.0,0.0
14,0021900236,1610612752,NYK,New York,201959,Taj Gibson,C,,20:13,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,0.0,3.0,8.0,6.0
15,0021900236,1610612752,NYK,New York,1628995,Kevin Knox II,G,,17:40,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,5.0,-5.0
16,0021900236,1610612752,NYK,New York,1628373,Frank Ntilikina,G,,31:54,3.0,11.0,0.273,1.0,5.0,0.2,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,8.0,1.0
17,0021900236,1610612752,NYK,New York,1628372,Dennis Smith Jr.,,,20:22,4.0,11.0,0.364,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,10.0,-2.0
18,0021900236,1610612752,NYK,New York,1629011,Mitchell Robinson,,,19:01,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,2.0,1.0,3.0,0.0,0.0,3.0,3.0,6.0,6.0,-1.0
19,0021900236,1610612752,NYK,New York,1626171,Bobby Portis,,,17:08,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,4.0,4.0,3.0,-10.0
20,0021900236,1610612752,NYK,New York,201961,Wayne Ellington,,,28:18,4.0,8.0,0.5,4.0,7.0,0.571,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0
21,0021900236,1610612752,NYK,New York,1628422,Damyean Dotson,,,20:54,3.0,7.0,0.429,1.0,3.0,0.333,1.0,2.0,0.5,0.0,5.0,5.0,1.0,1.0,0.0,3.0,1.0,8.0,1.0
22,0021900236,1610612752,NYK,New York,1629628,RJ Barrett,,DND - Injury/Illness                    ,,,,,,,,,,,,,,,,,,,,
23,0021900236,1610612752,NYK,New York,1629649,Ignas Brazdeikis,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
24,0021900236,1610612752,NYK,New York,1629019,Allonzo Trier,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
