,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900412,1610612763,MEM,Memphis,203109,Jae Crowder,F,,32:50,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,3.0,-2.0
1,0021900412,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,F,,15:49,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,16.0
2,0021900412,1610612763,MEM,Memphis,202685,Jonas Valanciunas,C,,26:03,11.0,16.0,0.688,2.0,3.0,0.667,0.0,0.0,0.0,5.0,4.0,9.0,3.0,0.0,0.0,1.0,3.0,24.0,16.0
3,0021900412,1610612763,MEM,Memphis,1628415,Dillon Brooks,G,,33:16,5.0,12.0,0.417,2.0,3.0,0.667,3.0,4.0,0.75,0.0,6.0,6.0,2.0,0.0,1.0,4.0,3.0,15.0,8.0
4,0021900412,1610612763,MEM,Memphis,1629630,Ja Morant,G,,32:56,9.0,16.0,0.563,1.0,1.0,1.0,3.0,5.0,0.6,0.0,5.0,5.0,7.0,0.0,0.0,1.0,3.0,22.0,14.0
5,0021900412,1610612763,MEM,Memphis,1629001,De'Anthony Melton,,,14:44,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,5.0,-12.0
6,0021900412,1610612763,MEM,Memphis,1629634,Brandon Clarke,,,25:14,13.0,19.0,0.684,0.0,2.0,0.0,1.0,1.0,1.0,7.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,27.0,-19.0
7,0021900412,1610612763,MEM,Memphis,1626145,Tyus Jones,,,15:04,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,-18.0
8,0021900412,1610612763,MEM,Memphis,203524,Solomon Hill,,,28:54,2.0,6.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0,8.0,-21.0
9,0021900412,1610612763,MEM,Memphis,203937,Kyle Anderson,,,15:10,3.0,5.0,0.6,0.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,9.0,-2.0
10,0021900412,1610612763,MEM,Memphis,203998,Bruno Caboclo,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900412,1610612763,MEM,Memphis,1629741,Marko Guduric,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900412,1610612760,OKC,Oklahoma City,1628390,Terrance Ferguson,F,,25:41,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,6.0
13,0021900412,1610612760,OKC,Oklahoma City,201568,Danilo Gallinari,F,,30:18,7.0,15.0,0.467,3.0,7.0,0.429,3.0,4.0,0.75,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,-4.0
14,0021900412,1610612760,OKC,Oklahoma City,203500,Steven Adams,C,,30:16,6.0,7.0,0.857,0.0,0.0,0.0,1.0,4.0,0.25,3.0,7.0,10.0,5.0,0.0,0.0,3.0,2.0,13.0,8.0
15,0021900412,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,38:42,7.0,16.0,0.438,0.0,3.0,0.0,6.0,6.0,1.0,2.0,7.0,9.0,1.0,2.0,2.0,1.0,1.0,20.0,14.0
16,0021900412,1610612760,OKC,Oklahoma City,101108,Chris Paul,G,,30:39,6.0,10.0,0.6,1.0,2.0,0.5,5.0,5.0,1.0,0.0,4.0,4.0,5.0,2.0,0.0,0.0,2.0,18.0,-18.0
17,0021900412,1610612760,OKC,Oklahoma City,1627846,Abdel Nader,,,21:25,3.0,4.0,0.75,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,9.0
18,0021900412,1610612760,OKC,Oklahoma City,203471,Dennis Schroder,,,32:11,10.0,19.0,0.526,1.0,5.0,0.2,10.0,11.0,0.909,0.0,3.0,3.0,7.0,1.0,0.0,7.0,3.0,31.0,19.0
19,0021900412,1610612760,OKC,Oklahoma City,203457,Nerlens Noel,,,17:44,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,10.0,-4.0
20,0021900412,1610612760,OKC,Oklahoma City,1629647,Darius Bazley,,,11:01,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,-9.0
21,0021900412,1610612760,OKC,Oklahoma City,203488,Mike Muscala,,,2:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
22,0021900412,1610612760,OKC,Oklahoma City,1628977,Hamidou Diallo,,DND - Injury/Illness                    ,,,,,,,,,,,,,,,,,,,,
