,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021800929,1610612766,CHA,Charlotte,1628970,Miles Bridges,F,,17:56,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,7.0,3.0
1,0021800929,1610612766,CHA,Charlotte,101107,Marvin Williams,F,,38:22,5.0,8.0,0.625,1.0,2.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,2.0,0.0,0.0,1.0,3.0,11.0,5.0
2,0021800929,1610612766,CHA,Charlotte,203469,Cody Zeller,C,,23:55,4.0,9.0,0.444,0.0,1.0,0.0,4.0,6.0,0.667,1.0,8.0,9.0,3.0,0.0,0.0,1.0,5.0,12.0,9.0
3,0021800929,1610612766,CHA,Charlotte,201587,Nicolas Batum,G,,39:41,6.0,11.0,0.545,4.0,8.0,0.5,1.0,2.0,0.5,0.0,6.0,6.0,5.0,0.0,1.0,2.0,3.0,17.0,10.0
4,0021800929,1610612766,CHA,Charlotte,202689,Kemba Walker,G,,37:55,12.0,20.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,4.0,7.0,4.0,0.0,3.0,3.0,25.0,23.0
5,0021800929,1610612766,CHA,Charlotte,203087,Jeremy Lamb,,,34:43,7.0,15.0,0.467,1.0,3.0,0.333,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,22.0,9.0
6,0021800929,1610612766,CHA,Charlotte,1626163,Frank Kaminsky,,,24:05,7.0,12.0,0.583,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,1.0,4.0,5.0,15.0,2.0
7,0021800929,1610612766,CHA,Charlotte,2225,Tony Parker,,,18:26,6.0,12.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,12.0,1.0
8,0021800929,1610612766,CHA,Charlotte,202687,Bismack Biyombo,,,4:57,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.0
9,0021800929,1610612766,CHA,Charlotte,1626195,Willy Hernangomez,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
10,0021800929,1610612766,CHA,Charlotte,203077,Michael Kidd-Gilchrist,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021800929,1610612766,CHA,Charlotte,202714,Shelvin Mack,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021800929,1610612766,CHA,Charlotte,1628370,Malik Monk,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
13,0021800929,1610612751,BKN,Brooklyn,203925,Joe Harris,F,,28:00,4.0,7.0,0.571,1.0,4.0,0.25,0.0,0.0,0.0,2.0,5.0,7.0,2.0,1.0,1.0,2.0,2.0,9.0,-26.0
14,0021800929,1610612751,BKN,Brooklyn,1626203,Treveon Graham,F,,17:53,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,-7.0
15,0021800929,1610612751,BKN,Brooklyn,1628386,Jarrett Allen,C,,23:00,4.0,5.0,0.8,0.0,0.0,0.0,2.0,4.0,0.5,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,10.0,-23.0
16,0021800929,1610612751,BKN,Brooklyn,1627747,Caris LeVert,G,,23:46,6.0,11.0,0.545,2.0,4.0,0.5,0.0,0.0,0.0,2.0,5.0,7.0,4.0,0.0,1.0,3.0,2.0,14.0,-6.0
17,0021800929,1610612751,BKN,Brooklyn,1626156,D'Angelo Russell,G,,28:18,9.0,24.0,0.375,1.0,7.0,0.143,3.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,22.0,-13.0
18,0021800929,1610612751,BKN,Brooklyn,1629066,Rodions Kurucs,,,17:59,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,9.0
19,0021800929,1610612751,BKN,Brooklyn,203459,Allen Crabbe,,,22:44,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,-4.0
20,0021800929,1610612751,BKN,Brooklyn,202334,Ed Davis,,,9:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
21,0021800929,1610612751,BKN,Brooklyn,201960,DeMarre Carroll,,,26:10,5.0,10.0,0.5,3.0,5.0,0.6,7.0,8.0,0.875,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,20.0,-1.0
22,0021800929,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,,,23:16,6.0,13.0,0.462,1.0,5.0,0.2,2.0,3.0,0.667,0.0,0.0,0.0,4.0,1.0,0.0,2.0,5.0,15.0,2.0
23,0021800929,1610612751,BKN,Brooklyn,203894,Shabazz Napier,,,3:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
24,0021800929,1610612751,BKN,Brooklyn,1626178,Rondae Hollis-Jefferson,,,15:16,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,6.0,11.0
25,0021800929,1610612751,BKN,Brooklyn,201162,Jared Dudley,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
