,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900893,1610612753,ORL,Orlando,203516,James Ennis III,F,,27:30,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,2.0,6.0,8.0,2.0,2.0,2.0,3.0,1.0,8.0,-1.0
1,0021900893,1610612753,ORL,Orlando,203932,Aaron Gordon,F,,35:58,2.0,5.0,0.4,0.0,2.0,0.0,3.0,8.0,0.375,0.0,6.0,6.0,6.0,1.0,0.0,3.0,2.0,7.0,-12.0
2,0021900893,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,35:46,7.0,16.0,0.438,0.0,3.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,1.0,0.0,0.0,5.0,1.0,16.0,-12.0
3,0021900893,1610612753,ORL,Orlando,203095,Evan Fournier,G,,29:31,8.0,16.0,0.5,5.0,10.0,0.5,2.0,2.0,1.0,3.0,0.0,3.0,5.0,4.0,1.0,2.0,3.0,23.0,-20.0
4,0021900893,1610612753,ORL,Orlando,1628365,Markelle Fultz,G,,29:31,5.0,10.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,11.0,-20.0
5,0021900893,1610612753,ORL,Orlando,203082,Terrence Ross,,,32:32,6.0,12.0,0.5,4.0,7.0,0.571,5.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,21.0,11.0
6,0021900893,1610612753,ORL,Orlando,201571,D.J. Augustin,,,18:29,4.0,9.0,0.444,2.0,6.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,12.0,19.0
7,0021900893,1610612753,ORL,Orlando,203487,Michael Carter-Williams,,,18:41,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,7.0,19.0
8,0021900893,1610612753,ORL,Orlando,1628964,Mo Bamba,,,12:02,3.0,5.0,0.6,1.0,1.0,1.0,1.0,2.0,0.5,3.0,2.0,5.0,0.0,0.0,2.0,1.0,4.0,8.0,11.0
9,0021900893,1610612753,ORL,Orlando,203920,Khem Birch,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
10,0021900893,1610612753,ORL,Orlando,1629109,Gary Clark,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900893,1610612753,ORL,Orlando,1628411,Wes Iwundu,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900893,1610612753,ORL,Orlando,1629724,Vic Law,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
13,0021900893,1610612759,SAS,San Antonio,201942,DeMar DeRozan,F,,32:52,6.0,13.0,0.462,0.0,0.0,0.0,4.0,6.0,0.667,0.0,3.0,3.0,9.0,1.0,1.0,3.0,0.0,16.0,20.0
14,0021900893,1610612759,SAS,San Antonio,1626168,Trey Lyles,F,,39:48,8.0,13.0,0.615,2.0,4.0,0.5,2.0,2.0,1.0,0.0,9.0,9.0,2.0,4.0,1.0,1.0,3.0,20.0,14.0
15,0021900893,1610612759,SAS,San Antonio,1627751,Jakob Poeltl,C,,4:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0
16,0021900893,1610612759,SAS,San Antonio,1627854,Bryn Forbes,G,,23:43,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,13.0,7.0
17,0021900893,1610612759,SAS,San Antonio,1627749,Dejounte Murray,G,,30:23,7.0,10.0,0.7,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,7.0,3.0,1.0,4.0,1.0,15.0,0.0
18,0021900893,1610612759,SAS,San Antonio,200752,Rudy Gay,,,29:55,7.0,12.0,0.583,4.0,6.0,0.667,1.0,2.0,0.5,3.0,3.0,6.0,4.0,1.0,2.0,3.0,1.0,19.0,-6.0
19,0021900893,1610612759,SAS,San Antonio,1628401,Derrick White,,,25:20,3.0,6.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,3.0,11.0,-6.0
20,0021900893,1610612759,SAS,San Antonio,201988,Patty Mills,,,21:21,3.0,9.0,0.333,2.0,8.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,-2.0
21,0021900893,1610612759,SAS,San Antonio,1629234,Drew Eubanks,,,16:30,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,-2.0
22,0021900893,1610612759,SAS,San Antonio,1629022,Lonnie Walker IV,,,10:33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-16.0
23,0021900893,1610612759,SAS,San Antonio,201158,Marco Belinelli,,,5:21,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-13.0
24,0021900893,1610612759,SAS,San Antonio,1629640,Keldon Johnson,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
25,0021900893,1610612759,SAS,San Antonio,1629677,Luka Samanic,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
