GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000949,1610612737,ATL,Atlanta,203524,Solomon Hill,F,,35:34,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,2.0,7.0,9.0,1.0,0.0,1.0,4.0,3.0,3.0,-11.0
0022000949,1610612737,ATL,Atlanta,1628381,John Collins,F,,26:10,4.0,11.0,0.364,2.0,6.0,0.333,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,11.0,-9.0
0022000949,1610612737,ATL,Atlanta,203991,Clint Capela,C,,16:53,5.0,11.0,0.455,0.0,0.0,0.0,1.0,3.0,0.333,6.0,9.0,15.0,1.0,1.0,0.0,0.0,3.0,11.0,5.0
0022000949,1610612737,ATL,Atlanta,203503,Tony Snell,G,,24:00,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,6.0,-6.0
0022000949,1610612737,ATL,Atlanta,1629027,Trae Young,G,,28:14,10.0,19.0,0.526,2.0,6.0,0.333,10.0,10.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,32.0,-7.0
0022000949,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,,,21:33,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,5.0,12.0,-13.0
0022000949,1610612737,ATL,Atlanta,101150,Lou Williams,,,22:10,0.0,7.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,-24.0
0022000949,1610612737,ATL,Atlanta,201568,Danilo Gallinari,,,24:28,5.0,10.0,0.5,4.0,6.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,16.0,-29.0
0022000949,1610612737,ATL,Atlanta,1627739,Kris Dunn,,,13:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-17.0
0022000949,1610612737,ATL,Atlanta,1629164,Brandon Goodwin,,,8:55,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,-5.0
0022000949,1610612737,ATL,Atlanta,1628981,Bruno Fernando,,,6:23,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0022000949,1610612737,ATL,Atlanta,1630233,Nathan Knight,,,5:54,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
0022000949,1610612737,ATL,Atlanta,1630219,Skylar Mays,,,5:54,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
0022000949,1610612737,ATL,Atlanta,203992,Bogdan Bogdanovic,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000949,1610612755,PHI,Philadelphia,201980,Danny Green,F,,20:48,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0
0022000949,1610612755,PHI,Philadelphia,202699,Tobias Harris,F,,23:44,7.0,13.0,0.538,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,7.0
