GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000836,1610612744,GSW,Golden State,203952,Andrew Wiggins,F,,26:26,6.0,12.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,16.0,33.0
0022000836,1610612744,GSW,Golden State,203110,Draymond Green,F,,30:21,5.0,10.0,0.5,0.0,2.0,0.0,2.0,3.0,0.667,1.0,9.0,10.0,16.0,3.0,2.0,4.0,1.0,12.0,33.0
0022000836,1610612744,GSW,Golden State,1626172,Kevon Looney,C,,21:45,4.0,6.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,9.0,31.0
0022000836,1610612744,GSW,Golden State,203145,Kent Bazemore,G,,21:19,5.0,8.0,0.625,3.0,4.0,0.75,2.0,3.0,0.667,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,15.0,23.0
0022000836,1610612744,GSW,Golden State,201939,Stephen Curry,G,,29:24,14.0,20.0,0.7,11.0,16.0,0.688,3.0,3.0,1.0,0.0,6.0,6.0,8.0,0.0,0.0,0.0,3.0,42.0,31.0
0022000836,1610612744,GSW,Golden State,1629308,Juan Toscano-Anderson,,,19:23,2.0,5.0,0.4,1.0,4.0,0.25,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,17.0
0022000836,1610612744,GSW,Golden State,1627814,Damion Lee,,,16:41,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,9.0,11.0
0022000836,1610612744,GSW,Golden State,1629673,Jordan Poole,,,24:59,5.0,13.0,0.385,3.0,7.0,0.429,4.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,17.0,14.0
0022000836,1610612744,GSW,Golden State,1628539,Mychal Mulder,,,19:15,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0
0022000836,1610612744,GSW,Golden State,1630185,Nico Mannion,,,12:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,-4.0
0022000836,1610612744,GSW,Golden State,1627780,Gary Payton II,,,9:14,3.0,4.0,0.75,1.0,2.0,0.5,3.0,4.0,0.75,1.0,2.0,3.0,0.0,4.0,1.0,1.0,1.0,10.0,-1.0
0022000836,1610612744,GSW,Golden State,1629346,Alen Smailagic,,,9:14,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,-1.0
0022000836,1610612744,GSW,Golden State,1626162,Kelly Oubre Jr.,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000836,1610612760,OKC,Oklahoma City,1629647,Darius Bazley,F,,28:20,10.0,18.0,0.556,0.0,3.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,1.0,0.0,0.0,2.0,2.0,22.0,-21.0
0022000836,1610612760,OKC,Oklahoma City,1629676,Isaiah Roby,F,,28:17,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,6.0,9.0,-21.0
0022000836,1610612760,OKC,Oklahoma City,1629650,Moses Brown,C,,28:03,8.0,13.0,0.615,0.0,0.0,0.0,2.0,3.0,0.667,7.0,5.0,12.0,0.0,2.0,2.0,4.0,3.0,18.0,-15.0
