GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000203,1610612755,PHI,Philadelphia,201980,Danny Green,Danny,F,,3:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0042000203,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,38:27,10.0,16.0,0.625,1.0,1.0,1.0,1.0,3.0,0.333,3.0,5.0,8.0,5.0,0.0,0.0,1.0,4.0,22.0,9.0
0042000203,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,33:55,7.0,14.0,0.5,1.0,3.0,0.333,12.0,16.0,0.75,1.0,8.0,9.0,8.0,1.0,3.0,1.0,3.0,27.0,16.0
0042000203,1610612755,PHI,Philadelphia,203552,Seth Curry,Seth,G,,31:43,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0,12.0,13.0
0042000203,1610612755,PHI,Philadelphia,1627732,Ben Simmons,Ben,G,,33:48,7.0,11.0,0.636,0.0,0.0,0.0,4.0,8.0,0.5,2.0,2.0,4.0,7.0,1.0,0.0,3.0,5.0,18.0,14.0
0042000203,1610612755,PHI,Philadelphia,1629680,Matisse Thybulle,Matisse,,,16:45,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,7.0,-1.0
0042000203,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,,,27:25,4.0,9.0,0.444,3.0,6.0,0.5,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,24.0
0042000203,1610612755,PHI,Philadelphia,1629003,Shake Milton,Shake,,,21:01,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0
0042000203,1610612755,PHI,Philadelphia,201588,George Hill,George,,,13:25,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0
0042000203,1610612755,PHI,Philadelphia,2730,Dwight Howard,Dwight,,,13:15,4.0,5.0,0.8,0.0,1.0,0.0,4.0,5.0,0.8,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0
0042000203,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,,,5:42,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
0042000203,1610612755,PHI,Philadelphia,1630198,Isaiah Joe,Isaiah,,,0:50,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0042000203,1610612755,PHI,Philadelphia,1630194,Paul Reed,Paul,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000203,1610612755,PHI,Philadelphia,203118,Mike Scott,Mike,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000203,1610612755,PHI,Philadelphia,201229,Anthony Tolliver,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000203,1610612737,ATL,Atlanta,203524,Solomon Hill,Solomon,F,,14:13,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,-5.0
0042000203,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,33:08,10.0,14.0,0.714,0.0,2.0,0.0,3.0,3.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,3.0,5.0,23.0,-3.0
0042000203,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,28:03,3.0,8.0,0.375,0.0,0.0,0.0,2.0,4.0,0.5,6.0,10.0,16.0,2.0,2.0,1.0,0.0,3.0,8.0,-12.0
0042000203,1610612737,ATL,Atlanta,203992,Bogdan Bogdanovic,Bogdan,G,,39:24,7.0,13.0,0.538,2.0,5.0,0.4,3.0,4.0,0.75,1.0,3.0,4.0,1.0,1.0,0.0,4.0,3.0,19.0,-3.0
0042000203,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,36:44,9.0,17.0,0.529,3.0,6.0,0.5,7.0,8.0,0.875,0.0,0.0,0.0,8.0,2.0,0.0,3.0,4.0,28.0,-10.0
0042000203,1610612737,ATL,Atlanta,1628989,Kevin Huerter,Kevin,,,23:14,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,-12.0
0042000203,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,29:37,4.0,9.0,0.444,0.0,4.0,0.0,9.0,9.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,17.0,-7.0
0042000203,1610612737,ATL,Atlanta,203503,Tony Snell,Tony,,,11:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-14.0
0042000203,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,8:51,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0
0042000203,1610612737,ATL,Atlanta,101150,Lou Williams,Lou,,,13:16,3.0,7.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,-6.0
0042000203,1610612737,ATL,Atlanta,1630219,Skylar Mays,Skylar,,,0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042000203,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,,0:50,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0042000203,1610612737,ATL,Atlanta,1627739,Kris Dunn,Kris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000203,1610612737,ATL,Atlanta,1630233,Nathan Knight,Nathan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
