,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0022000059,1610612766,CHA,Charlotte,202330,Gordon Hayward,F,,30:59,4.0,16.0,0.25,1.0,6.0,0.167,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,3.0,4.0,11.0,8.0
1,0022000059,1610612766,CHA,Charlotte,1629023,P.J. Washington,F,,17:35,4.0,6.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,11.0,23.0
2,0022000059,1610612766,CHA,Charlotte,202687,Bismack Biyombo,C,,29:53,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,4.0,2.0,6.0,4.0,0.0,1.0,2.0,5.0,9.0,8.0
3,0022000059,1610612766,CHA,Charlotte,1628984,Devonte' Graham,G,,29:19,3.0,8.0,0.375,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,9.0,20.0
4,0022000059,1610612766,CHA,Charlotte,1626179,Terry Rozier,G,,30:12,8.0,17.0,0.471,2.0,7.0,0.286,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,3.0,4.0,18.0,11.0
5,0022000059,1610612766,CHA,Charlotte,1628998,Cody Martin,,,7:36,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
6,0022000059,1610612766,CHA,Charlotte,1630163,LaMelo Ball,,,29:24,7.0,10.0,0.7,4.0,5.0,0.8,4.0,4.0,1.0,4.0,4.0,8.0,5.0,1.0,1.0,2.0,3.0,22.0,8.0
7,0022000059,1610612766,CHA,Charlotte,1628970,Miles Bridges,,,29:43,6.0,9.0,0.667,4.0,6.0,0.667,4.0,4.0,1.0,0.0,16.0,16.0,2.0,0.0,2.0,5.0,1.0,20.0,18.0
8,0022000059,1610612766,CHA,Charlotte,1628997,Caleb Martin,,,14:21,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,15.0
9,0022000059,1610612766,CHA,Charlotte,1629667,Jalen McDaniels,,,16:11,4.0,5.0,0.8,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,10.0,-9.0
