,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900129,1610612745,HOU,Houston,1627863,Danuel House Jr.,F,,32:27,3.0,5.0,0.6,3.0,5.0,0.6,2.0,3.0,0.667,1.0,4.0,5.0,1.0,6.0,1.0,4.0,2.0,11.0,15.0
1,0021900129,1610612745,HOU,Houston,200782,P.J. Tucker,F,,32:05,1.0,3.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,5.0,5.0,1.0,2.0,2.0,0.0,4.0,4.0,2.0
2,0021900129,1610612745,HOU,Houston,203991,Clint Capela,C,,41:41,7.0,10.0,0.7,0.0,0.0,0.0,2.0,2.0,1.0,5.0,15.0,20.0,1.0,0.0,4.0,0.0,3.0,16.0,35.0
3,0021900129,1610612745,HOU,Houston,201935,James Harden,G,,35:48,12.0,27.0,0.444,9.0,19.0,0.474,9.0,11.0,0.818,1.0,9.0,10.0,9.0,2.0,0.0,6.0,1.0,42.0,36.0
4,0021900129,1610612745,HOU,Houston,201566,Russell Westbrook,G,,31:47,10.0,20.0,0.5,0.0,3.0,0.0,6.0,8.0,0.75,0.0,6.0,6.0,2.0,1.0,0.0,7.0,5.0,26.0,1.0
5,0021900129,1610612745,HOU,Houston,201569,Eric Gordon,,,21:12,3.0,9.0,0.333,3.0,7.0,0.429,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,9.0,8.0
6,0021900129,1610612745,HOU,Houston,203085,Austin Rivers,,,26:29,2.0,4.0,0.5,2.0,3.0,0.667,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,6.0,13.0
7,0021900129,1610612745,HOU,Houston,203463,Ben McLemore,,,15:19,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0
8,0021900129,1610612745,HOU,Houston,1629598,Chris Clemons,,,3:12,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0
9,0021900129,1610612745,HOU,Houston,201583,Ryan Anderson,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
10,0021900129,1610612745,HOU,Houston,2199,Tyson Chandler,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900129,1610612745,HOU,Houston,200757,Thabo Sefolosha,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900129,1610612741,CHI,Chicago,1628990,Chandler Hutchison,F,,23:13,6.0,10.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,4.0,13.0,-14.0
13,0021900129,1610612741,CHI,Chicago,1628374,Lauri Markkanen,F,,33:03,3.0,10.0,0.3,0.0,5.0,0.0,7.0,7.0,1.0,0.0,6.0,6.0,1.0,2.0,0.0,2.0,1.0,13.0,-18.0
14,0021900129,1610612741,CHI,Chicago,1628976,Wendell Carter Jr.,C,,29:00,5.0,9.0,0.556,0.0,1.0,0.0,3.0,3.0,1.0,4.0,12.0,16.0,2.0,0.0,2.0,0.0,3.0,13.0,-5.0
15,0021900129,1610612741,CHI,Chicago,203897,Zach LaVine,G,,32:06,5.0,17.0,0.294,1.0,7.0,0.143,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,4.0,3.0,11.0,-20.0
16,0021900129,1610612741,CHI,Chicago,203107,Tomas Satoransky,G,,23:58,4.0,11.0,0.364,0.0,2.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,4.0,3.0,0.0,3.0,3.0,10.0,-14.0
17,0021900129,1610612741,CHI,Chicago,201152,Thaddeus Young,,,23:40,5.0,9.0,0.556,1.0,3.0,0.333,2.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,13.0,-11.0
18,0021900129,1610612741,CHI,Chicago,1627739,Kris Dunn,,,21:41,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,7.0,-5.0
19,0021900129,1610612741,CHI,Chicago,1629632,Coby White,,,27:08,4.0,16.0,0.25,0.0,6.0,0.0,2.0,3.0,0.667,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,10.0,-13.0
20,0021900129,1610612741,CHI,Chicago,1627853,Ryan Arcidiacono,,,15:54,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,-3.0
21,0021900129,1610612741,CHI,Chicago,1628436,Luke Kornet,,,5:33,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0
22,0021900129,1610612741,CHI,Chicago,1629655,Daniel Gafford,,,4:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
23,0021900129,1610612741,CHI,Chicago,1627885,Shaquille Harrison,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
