,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900939,1610612749,MIL,Milwaukee,203114,Khris Middleton,F,,36:27,5.0,19.0,0.263,2.0,10.0,0.2,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,3.0,2.0,12.0,-8.0
1,0021900939,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,35:31,10.0,21.0,0.476,1.0,6.0,0.167,11.0,14.0,0.786,1.0,10.0,11.0,6.0,1.0,0.0,2.0,5.0,32.0,-11.0
2,0021900939,1610612749,MIL,Milwaukee,201572,Brook Lopez,C,,29:13,4.0,5.0,0.8,3.0,4.0,0.75,2.0,4.0,0.5,0.0,5.0,5.0,1.0,0.0,0.0,2.0,6.0,13.0,2.0
3,0021900939,1610612749,MIL,Milwaukee,202083,Wesley Matthews,G,,26:39,1.0,6.0,0.167,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,-1.0
4,0021900939,1610612749,MIL,Milwaukee,202339,Eric Bledsoe,G,,28:31,5.0,13.0,0.385,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,5.0,5.0,11.0,-1.0
5,0021900939,1610612749,MIL,Milwaukee,1628978,Donte DiVincenzo,,,24:34,7.0,13.0,0.538,3.0,7.0,0.429,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,17.0,-14.0
6,0021900939,1610612749,MIL,Milwaukee,201577,Robin Lopez,,,7:59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,-14.0
7,0021900939,1610612749,MIL,Milwaukee,101107,Marvin Williams,,,20:20,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0
8,0021900939,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,,,18:20,2.0,5.0,0.4,0.0,2.0,0.0,3.0,4.0,0.75,3.0,5.0,8.0,2.0,1.0,0.0,1.0,1.0,7.0,-8.0
9,0021900939,1610612749,MIL,Milwaukee,2594,Kyle Korver,,,12:26,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0
10,0021900939,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900939,1610612749,MIL,Milwaukee,1628425,Sterling Brown,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900939,1610612749,MIL,Milwaukee,101141,Ersan Ilyasova,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
