,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021900011,1610612760,OKC,Oklahoma City,1628390,Terrance Ferguson,F,,23:51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,-9.0
1,0021900011,1610612760,OKC,Oklahoma City,201568,Danilo Gallinari,F,,28:20,7.0,13.0,0.538,2.0,5.0,0.4,5.0,5.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,2.0,21.0,7.0
2,0021900011,1610612760,OKC,Oklahoma City,203500,Steven Adams,C,,27:42,1.0,8.0,0.125,0.0,0.0,0.0,1.0,6.0,0.167,3.0,8.0,11.0,2.0,1.0,0.0,2.0,4.0,3.0,-1.0
3,0021900011,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,36:46,10.0,23.0,0.435,3.0,7.0,0.429,3.0,6.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,26.0,-12.0
4,0021900011,1610612760,OKC,Oklahoma City,101108,Chris Paul,G,,30:07,7.0,15.0,0.467,4.0,7.0,0.571,4.0,4.0,1.0,1.0,7.0,8.0,3.0,1.0,0.0,1.0,4.0,22.0,4.0
5,0021900011,1610612760,OKC,Oklahoma City,203471,Dennis Schroder,,,30:40,1.0,8.0,0.125,1.0,3.0,0.333,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,2.0,2.0,3.0,-3.0
6,0021900011,1610612760,OKC,Oklahoma City,203457,Nerlens Noel,,,4:42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,-5.0
7,0021900011,1610612760,OKC,Oklahoma City,1629647,Darius Bazley,,,19:15,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,-6.0
8,0021900011,1610612760,OKC,Oklahoma City,1628977,Hamidou Diallo,,,23:01,5.0,8.0,0.625,0.0,1.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,12.0,-1.0
9,0021900011,1610612760,OKC,Oklahoma City,203488,Mike Muscala,,,15:36,0.0,4.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,4.0,1.0
10,0021900011,1610612760,OKC,Oklahoma City,1629126,Deonte Burton,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
11,0021900011,1610612760,OKC,Oklahoma City,1627846,Abdel Nader,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
12,0021900011,1610612760,OKC,Oklahoma City,1628383,Justin Patton,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
13,0021900011,1610612762,UTA,Utah,202711,Bojan Bogdanovic,F,,23:54,6.0,14.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,16.0,2.0
14,0021900011,1610612762,UTA,Utah,1626220,Royce O'Neale,F,,30:07,6.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,14.0,-2.0
15,0021900011,1610612762,UTA,Utah,203497,Rudy Gobert,C,,37:55,3.0,6.0,0.5,0.0,0.0,0.0,1.0,3.0,0.333,3.0,11.0,14.0,0.0,0.0,1.0,4.0,5.0,7.0,13.0
16,0021900011,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,36:24,14.0,22.0,0.636,1.0,3.0,0.333,3.0,4.0,0.75,5.0,7.0,12.0,3.0,1.0,0.0,1.0,4.0,32.0,9.0
17,0021900011,1610612762,UTA,Utah,201144,Mike Conley,G,,26:43,1.0,16.0,0.063,0.0,6.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,5.0,1.0,0.0,2.0,5.0,5.0,1.0
18,0021900011,1610612762,UTA,Utah,204060,Joe Ingles,,,32:39,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,7.0,8.0
19,0021900011,1610612762,UTA,Utah,1626144,Emmanuel Mudiay,,,22:59,6.0,11.0,0.545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,12.0,4.0
20,0021900011,1610612762,UTA,Utah,201145,Jeff Green,,,16:34,1.0,4.0,0.25,1.0,3.0,0.333,2.0,4.0,0.5,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,-4.0
21,0021900011,1610612762,UTA,Utah,202334,Ed Davis,,,10:05,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,5.0,2.0,-8.0
22,0021900011,1610612762,UTA,Utah,1627777,Georges Niang,,,2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23,0021900011,1610612762,UTA,Utah,1628396,Tony Bradley,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
24,0021900011,1610612762,UTA,Utah,1629742,Stanton Kidd,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
25,0021900011,1610612762,UTA,Utah,1628430,Nigel Williams-Goss,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
