GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0012000003,1610612745,HOU,Houston,1627863,Danuel House Jr.,F,,17:16,2.0,5.0,0.4,2.0,4.0,0.5,1.0,4.0,0.25,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,22.0
0012000003,1610612745,HOU,Houston,1630256,Jae'Sean Tate,F,,17:53,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,10.0
0012000003,1610612745,HOU,Houston,202326,DeMarcus Cousins,C,,14:32,5.0,7.0,0.714,3.0,4.0,0.75,1.0,2.0,0.5,1.0,4.0,5.0,2.0,2.0,2.0,0.0,4.0,14.0,23.0
0012000003,1610612745,HOU,Houston,201569,Eric Gordon,G,,20:26,7.0,10.0,0.7,2.0,4.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,16.0,33.0
0012000003,1610612745,HOU,Houston,202322,John Wall,G,,18:41,6.0,10.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,5.0,9.0,2.0,0.0,2.0,2.0,13.0,27.0
0012000003,1610612745,HOU,Houston,1628021,David Nwaba,,,19:01,1.0,5.0,0.2,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,3.0,4.0,7.0
0012000003,1610612745,HOU,Houston,1629598,Chris Clemons,,,16:34,1.0,8.0,0.125,1.0,5.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,-1.0
0012000003,1610612745,HOU,Houston,203998,Bruno Caboclo,,,25:49,5.0,11.0,0.455,5.0,8.0,0.625,2.0,2.0,1.0,0.0,7.0,7.0,1.0,1.0,3.0,0.0,4.0,17.0,6.0
0012000003,1610612745,HOU,Houston,203463,Ben McLemore,,,19:05,3.0,7.0,0.429,2.0,5.0,0.4,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
0012000003,1610612745,HOU,Houston,101123,Gerald Green,,,15:59,5.0,10.0,0.5,3.0,6.0,0.5,3.0,4.0,0.75,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,16.0,8.0
0012000003,1610612745,HOU,Houston,1626170,Jerian Grant,,,13:03,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0
0012000003,1610612745,HOU,Houston,1630271,Brodric Thomas,,,13:34,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,-12.0
