GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0012000015,1610612752,NYK,New York,1629628,RJ Barrett,F,,35:48,10.0,17.0,0.588,1.0,5.0,0.2,4.0,5.0,0.8,0.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,25.0,0.0
0012000015,1610612752,NYK,New York,203944,Julius Randle,F,,32:02,4.0,11.0,0.364,1.0,3.0,0.333,9.0,12.0,0.75,0.0,6.0,6.0,5.0,1.0,0.0,5.0,3.0,18.0,-2.0
0012000015,1610612752,NYK,New York,203457,Nerlens Noel,C,,20:47,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,0.333,3.0,7.0,10.0,2.0,1.0,1.0,0.0,2.0,3.0,10.0
0012000015,1610612752,NYK,New York,202692,Alec Burks,G,,20:33,5.0,9.0,0.556,3.0,5.0,0.6,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,15.0,5.0
0012000015,1610612752,NYK,New York,203901,Elfrid Payton,G,,17:39,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,4.0,9.0
0012000015,1610612752,NYK,New York,1629011,Mitchell Robinson,,,19:20,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0,-16.0
0012000015,1610612752,NYK,New York,1628372,Dennis Smith Jr.,,,16:31,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,-15.0
0012000015,1610612752,NYK,New York,203493,Reggie Bullock,,,20:34,2.0,8.0,0.25,1.0,7.0,0.143,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,-16.0
0012000015,1610612752,NYK,New York,1630167,Obi Toppin,,,23:51,1.0,9.0,0.111,1.0,6.0,0.167,1.0,2.0,0.5,1.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,-8.0
0012000015,1610612752,NYK,New York,1628995,Kevin Knox II,,,12:12,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,-8.0
