GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000226,1610612762,UTA,Utah,202711,Bojan Bogdanovic,Bojan,F,,35:25,5.0,11.0,0.455,4.0,8.0,0.5,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,14.0,-3.0
0042000226,1610612762,UTA,Utah,1626220,Royce O'Neale,Royce,F,,41:33,8.0,12.0,0.667,4.0,6.0,0.667,1.0,1.0,1.0,4.0,6.0,10.0,1.0,0.0,0.0,1.0,2.0,21.0,-6.0
0042000226,1610612762,UTA,Utah,203497,Rudy Gobert,Rudy,C,,42:08,5.0,6.0,0.833,0.0,0.0,0.0,2.0,4.0,0.5,7.0,3.0,10.0,2.0,2.0,0.0,3.0,5.0,12.0,-24.0
0042000226,1610612762,UTA,Utah,1628378,Donovan Mitchell,Donovan,G,,40:09,12.0,27.0,0.444,9.0,15.0,0.6,6.0,9.0,0.667,1.0,8.0,9.0,9.0,1.0,0.0,2.0,3.0,39.0,-9.0
0042000226,1610612762,UTA,Utah,201144,Mike Conley,Mike,G,,25:57,1.0,8.0,0.125,1.0,6.0,0.167,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6.0,2.0,5.0,-8.0
0042000226,1610612762,UTA,Utah,202324,Derrick Favors,Derrick,,,5:52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0
0042000226,1610612762,UTA,Utah,204060,Joe Ingles,Joe,,,17:51,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,-18.0
0042000226,1610612762,UTA,Utah,1627777,Georges Niang,Georges,,,4:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042000226,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,25:51,8.0,16.0,0.5,2.0,6.0,0.333,3.0,3.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,21.0,-4.0
0042000226,1610612762,UTA,Utah,1630235,Trent Forrest,Trent,,,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042000226,1610612762,UTA,Utah,1629714,Jarrell Brantley,Jarrell,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000226,1610612762,UTA,Utah,101141,Ersan Ilyasova,Ersan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000226,1610612762,UTA,Utah,1629752,Juwan Morgan,Juwan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000226,1610612762,UTA,Utah,1629671,Miye Oni,Miye,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000226,1610612762,UTA,Utah,1629744,Matt Thomas,Matt,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042000226,1610612746,LAC,LA,1629611,Terance Mann,Terance,F,,36:25,15.0,21.0,0.714,7.0,10.0,0.7,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,39.0,8.0
