TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
UTA,is-visit,UTALAL,is-expected,Toss Up To Play,Mike Conley,Mike Conley,PG,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,is-expected,Very Likely To Play,Joe Ingles,Joe Ingles,SG,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,is-expected,Very Likely To Play,Bojan Bogdanovic,B. Bogdanovic,SF,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,is-expected,Very Likely To Play,Royce O'Neale,Royce O'Neale,PF,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,is-expected,Very Likely To Play,Rudy Gobert,Rudy Gobert,C,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,,Very Likely To Play,Udoka Azubuike,U. Azubuike,C,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,,Toss Up To Play,Derrick Favors,D. Favors,C,2021-04-17 08:45:04.069947
UTA,is-visit,UTALAL,,Unlikely To Play,Donovan Mitchell,D. Mitchell,G,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,is-expected,Likely To Play,Dennis Schroder,D. Schroder,PG,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,is-expected,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,is-expected,Likely To Play,Kyle Kuzma,Kyle Kuzma,SF,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,is-expected,Toss Up To Play,Markieff Morris,M. Morris,PF,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,is-expected,Toss Up To Play,Andre Drummond,A. Drummond,C,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Very Likely To Play,Marc Gasol,Marc Gasol,C,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Likely To Play,Kyle Kuzma,Kyle Kuzma,F,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Likely To Play,Wesley Matthews,W. Matthews,G,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Likely To Play,Dennis Schroder,D. Schroder,G,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Toss Up To Play,Andre Drummond,A. Drummond,C,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Toss Up To Play,Markieff Morris,M. Morris,F,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Very Unlikely To Play,Anthony Davis,A. Davis,F,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Very Unlikely To Play,Jared Dudley,J. Dudley,F,2021-04-17 08:45:04.069947
LAL,is-home,UTALAL,,Very Unlikely To Play,LeBron James,L. James,F,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,is-expected,Very Likely To Play,Darius Garland,D. Garland,PG,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,is-expected,Very Likely To Play,Collin Sexton,Collin Sexton,SG,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,is-expected,Very Likely To Play,Isaac Okoro,Isaac Okoro,SF,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,is-expected,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,is-expected,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,,Very Unlikely To Play,Damyean Dotson,D. Dotson,G,2021-04-17 08:45:04.069947
CLE,is-visit,CLECHI,,Very Unlikely To Play,Dylan Windler,D. Windler,F,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,is-expected,Toss Up To Play,Tomas Satoransky,T. Satoransky,PG,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,is-expected,Very Likely To Play,Coby White,Coby White,SG,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,is-expected,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,is-expected,Very Likely To Play,Daniel Theis,Daniel Theis,PF,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,is-expected,Very Likely To Play,Nikola Vucevic,N. Vucevic,C,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,,Toss Up To Play,Tomas Satoransky,T. Satoransky,G,2021-04-17 08:45:04.069947
CHI,is-home,CLECHI,,Very Unlikely To Play,Zach LaVine,Z. LaVine,G,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,is-expected,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,is-expected,Very Likely To Play,Josh Jackson,Josh Jackson,SG,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,is-expected,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,is-expected,Very Likely To Play,Jerami Grant,Jerami Grant,PF,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,is-expected,Very Likely To Play,Mason Plumlee,Mason Plumlee,C,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,,Very Likely To Play,Cory Joseph,C. Joseph,G,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,,Toss Up To Play,Hamidou Diallo,H. Diallo,G,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,,Toss Up To Play,Rodney McGruder,R. McGruder,G,2021-04-17 08:45:04.069947
DET,is-visit,DETWAS,,Toss Up To Play,Dennis Smith,D. Smith,G,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,is-expected,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,is-expected,Very Likely To Play,Bradley Beal,Bradley Beal,SG,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,is-expected,Very Likely To Play,Deni Avdija,Deni Avdija,SF,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,is-expected,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,is-expected,Very Likely To Play,Alex Len,Alex Len,C,2021-04-17 08:45:04.069947
WAS,is-home,DETWAS,,Toss Up To Play,Davis Bertans,D. Bertans,F,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,is-expected,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,is-expected,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,is-expected,Toss Up To Play,Kelly Oubre,K. Oubre,SF,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,is-expected,Very Likely To Play,Draymond Green,D. Green,PF,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,is-expected,Very Likely To Play,Kevon Looney,Kevon Looney,C,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,,Toss Up To Play,Kelly Oubre,K. Oubre,F,2021-04-17 08:45:04.069947
GSW,is-visit,GSBOS,,Very Unlikely To Play,Eric Paschall,E. Paschall,F,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,is-expected,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,is-expected,Very Likely To Play,Jaylen Brown,Jaylen Brown,SF,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,is-expected,Very Likely To Play,Tristan Thompson,T. Thompson,C,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,,Very Unlikely To Play,Evan Fournier,E. Fournier,G,2021-04-17 08:45:04.069947
BOS,is-home,GSBOS,,Very Unlikely To Play,Robert Williams,R. Williams,C,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,is-expected,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,is-expected,Very Likely To Play,Grayson Allen,Grayson Allen,SG,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,is-expected,Very Likely To Play,Dillon Brooks,Dillon Brooks,SF,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,is-expected,Very Likely To Play,Kyle Anderson,Kyle Anderson,PF,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,is-expected,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,,Toss Up To Play,Brandon Clarke,B. Clarke,F,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,,Toss Up To Play,De'Anthony Melton,D. Melton,G,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,,Toss Up To Play,Justise Winslow,J. Winslow,F,2021-04-17 08:45:04.069947
MEM,is-visit,MEMMIL,,Very Unlikely To Play,Jaren Jackson,J. Jackson,F,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,is-expected,Very Likely To Play,Bryn Forbes,Bryn Forbes,SG,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SF,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,is-expected,Very Likely To Play,Giannis Antetokounmpo,G. Antetokounmpo,PF,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-04-17 08:45:04.069947
MIL,is-home,MEMMIL,,Very Unlikely To Play,Donte DiVincenzo,D. DiVincenzo,G,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,is-expected,Very Likely To Play,Dejounte Murray,D. Murray,PG,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,is-expected,Very Likely To Play,Derrick White,Derrick White,SG,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,is-expected,Very Likely To Play,DeMar DeRozan,DeMar DeRozan,SF,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,is-expected,Very Likely To Play,Keldon Johnson,K. Johnson,PF,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,is-expected,Very Likely To Play,Jakob Poeltl,Jakob Poeltl,C,2021-04-17 08:45:04.069947
SAS,is-visit,SAPHO,,Very Likely To Play,Trey Lyles,Trey Lyles,F,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,is-expected,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,is-expected,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-04-17 08:45:04.069947
PHX,is-home,SAPHO,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-04-17 08:45:04.069947
