TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
WAS,is-visit,WASPHI,is-confirmed,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-05-23 19:45:03.851811
WAS,is-visit,WASPHI,is-confirmed,Very Likely To Play,Raul Neto,Raul Neto,SG,2021-05-23 19:45:03.851811
WAS,is-visit,WASPHI,is-confirmed,Very Likely To Play,Bradley Beal,Bradley Beal,SF,2021-05-23 19:45:03.851811
WAS,is-visit,WASPHI,is-confirmed,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-05-23 19:45:03.851811
WAS,is-visit,WASPHI,is-confirmed,Very Likely To Play,Alex Len,Alex Len,C,2021-05-23 19:45:03.851811
PHI,is-home,WASPHI,is-confirmed,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-05-23 19:45:03.851811
PHI,is-home,WASPHI,is-confirmed,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-05-23 19:45:03.851811
PHI,is-home,WASPHI,is-confirmed,Very Likely To Play,Danny Green,Danny Green,SF,2021-05-23 19:45:03.851811
PHI,is-home,WASPHI,is-confirmed,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-05-23 19:45:03.851811
PHI,is-home,WASPHI,is-confirmed,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-05-23 19:45:03.851811
LAL,is-visit,LALPHO,is-confirmed,Very Likely To Play,Dennis Schroder,D. Schroder,PG,2021-05-23 19:45:03.851811
LAL,is-visit,LALPHO,is-confirmed,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-05-23 19:45:03.851811
LAL,is-visit,LALPHO,is-confirmed,Very Likely To Play,LeBron James,LeBron James,SF,2021-05-23 19:45:03.851811
LAL,is-visit,LALPHO,is-confirmed,Very Likely To Play,Anthony Davis,Anthony Davis,PF,2021-05-23 19:45:03.851811
LAL,is-visit,LALPHO,is-confirmed,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,is-confirmed,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,is-confirmed,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,is-confirmed,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,is-confirmed,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,is-confirmed,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,,Very Likely To Play,Cameron Payne,C. Payne,G,2021-05-23 19:45:03.851811
PHX,is-home,LALPHO,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,is-confirmed,Very Likely To Play,Trae Young,Trae Young,PG,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,is-confirmed,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,is-confirmed,Very Likely To Play,De'Andre Hunter,D. Hunter,SF,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,is-confirmed,Very Likely To Play,John Collins,John Collins,PF,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,is-confirmed,Very Likely To Play,Clint Capela,Clint Capela,C,2021-05-23 19:45:03.851811
ATL,is-visit,ATLNY,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,is-confirmed,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,is-confirmed,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,is-confirmed,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,is-confirmed,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,is-confirmed,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-05-23 19:45:03.851811
NYK,is-home,ATLNY,,Very Unlikely To Play,Luca Vildoza,L. Vildoza,G,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,is-expected,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,is-expected,Very Likely To Play,Dillon Brooks,Dillon Brooks,SG,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,is-expected,Very Likely To Play,Kyle Anderson,Kyle Anderson,SF,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,is-expected,Very Likely To Play,Jaren Jackson,Jaren Jackson,PF,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,is-expected,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-05-23 19:45:03.851811
MEM,is-visit,MEMUTA,,Very Unlikely To Play,Sean McDermott,S. McDermott,F,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,is-expected,Very Likely To Play,Mike Conley,Mike Conley,PG,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,is-expected,Very Likely To Play,Joe Ingles,Joe Ingles,SG,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,is-expected,Very Likely To Play,Bojan Bogdanovic,B. Bogdanovic,SF,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,is-expected,Very Likely To Play,Royce O'Neale,Royce O'Neale,PF,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,is-expected,Very Likely To Play,Rudy Gobert,Rudy Gobert,C,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,,Toss Up To Play,Ersan Ilyasova,E. Ilyasova,F,2021-05-23 19:45:03.851811
UTA,is-home,MEMUTA,,Very Unlikely To Play,Donovan Mitchell,D. Mitchell,G,2021-05-23 19:45:03.851811
