TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
BOS,is-visit,BOSNY,is-confirmed,Very Likely To Play,Tremont Waters,T. Waters,PG,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,is-confirmed,Very Likely To Play,Romeo Langford,R. Langford,SG,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,is-confirmed,Very Likely To Play,Semi Ojeleye,Semi Ojeleye,SF,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,is-confirmed,Very Likely To Play,Grant Williams,G. Williams,PF,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,is-confirmed,Very Likely To Play,Luke Kornet,Luke Kornet,C,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Evan Fournier,E. Fournier,G,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Marcus Smart,M. Smart,G,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Jayson Tatum,J. Tatum,F,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Tristan Thompson,T. Thompson,C,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Kemba Walker,K. Walker,G,2021-05-16 14:45:03.830279
BOS,is-visit,BOSNY,,Very Unlikely To Play,Robert Williams,R. Williams,C,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,is-confirmed,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,is-confirmed,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,is-confirmed,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,is-confirmed,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,is-confirmed,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-05-16 14:45:03.830279
NYK,is-home,BOSNY,,Very Unlikely To Play,Luca Vildoza,L. Vildoza,G,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,is-confirmed,Very Likely To Play,LaMelo Ball,LaMelo Ball,PG,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,is-confirmed,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,is-confirmed,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,is-confirmed,Very Likely To Play,Miles Bridges,Miles Bridges,PF,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,is-confirmed,Very Likely To Play,P.J. Washington,P. Washington,C,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-05-16 14:45:03.830279
CHA,is-visit,CHAWAS,,Very Unlikely To Play,Cody Martin,C. Martin,G,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,is-confirmed,Very Likely To Play,Russell Westbrook,R. Westbrook,PG,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,is-confirmed,Very Likely To Play,Bradley Beal,Bradley Beal,SG,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,is-confirmed,Very Likely To Play,Davis Bertans,Davis Bertans,SF,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,is-confirmed,Very Likely To Play,Rui Hachimura,Rui Hachimura,PF,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,is-confirmed,Very Likely To Play,Alex Len,Alex Len,C,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,,Very Unlikely To Play,Caleb Homesley,C. Homesley,G,2021-05-16 14:45:03.830279
WAS,is-home,CHAWAS,,Very Unlikely To Play,Raul Neto,Raul Neto,G,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,is-confirmed,Very Unlikely To Play,Caris LeVert,C. LeVert,PG,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,is-confirmed,Very Likely To Play,Justin Holiday,J. Holiday,SG,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,is-confirmed,Very Likely To Play,Doug McDermott,D. McDermott,SF,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,is-confirmed,Very Likely To Play,Oshae Brissett,O. Brissett,PF,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,is-confirmed,Very Likely To Play,Domantas Sabonis,D. Sabonis,C,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Malcolm Brogdon,M. Brogdon,G,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Aaron Holiday,A. Holiday,G,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Jeremy Lamb,J. Lamb,G,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Caris LeVert,C. LeVert,F,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Edmond Sumner,E. Sumner,G,2021-05-16 14:45:03.830279
IND,is-visit,INDTOR,,Very Unlikely To Play,Myles Turner,M. Turner,C,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,is-confirmed,Very Likely To Play,Malachi Flynn,Malachi Flynn,PG,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,is-confirmed,Very Likely To Play,DeAndre' Bembry,D. Bembry,SG,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,is-confirmed,Very Likely To Play,Stanley Johnson,S. Johnson,SF,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,is-confirmed,Very Likely To Play,Khem Birch,Khem Birch,PF,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,is-confirmed,Very Likely To Play,Freddie Gillespie,F. Gillespie,C,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,OG Anunoby,OG Anunoby,F,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Jalen Harris,J. Harris,G,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Kyle Lowry,Kyle Lowry,G,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Pascal Siakam,P. Siakam,F,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Fred VanVleet,F. VanVleet,G,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Yuta Watanabe,Y. Watanabe,F,2021-05-16 14:45:03.830279
TOR,is-home,INDTOR,,Very Unlikely To Play,Paul Watson,P. Watson,F,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Cameron Payne,Cameron Payne,PG,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Jevon Carter,Jevon Carter,SG,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Jalen Smith,Jalen Smith,PF,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Dario Saric,Dario Saric,C,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Deandre Ayton,D. Ayton,C,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Devin Booker,D. Booker,G,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Jae Crowder,J. Crowder,F,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Cameron Johnson,C. Johnson,F,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-05-16 14:45:03.830279
PHX,is-visit,PHOSA,,Very Unlikely To Play,Chris Paul,Chris Paul,G,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,is-confirmed,Very Likely To Play,Dejounte Murray,D. Murray,PG,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,is-confirmed,Very Likely To Play,Lonnie Walker,Lonnie Walker,SG,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,is-confirmed,Very Likely To Play,DeMar DeRozan,DeMar DeRozan,SF,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,is-confirmed,Very Likely To Play,Keldon Johnson,K. Johnson,PF,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,is-confirmed,Very Likely To Play,Jakob Poeltl,Jakob Poeltl,C,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,,Very Unlikely To Play,DaQuan Jeffries,D. Jeffries,F,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,,Very Unlikely To Play,Trey Lyles,Trey Lyles,F,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,,Very Unlikely To Play,Patty Mills,P. Mills,G,2021-05-16 14:45:03.830279
SAS,is-home,PHOSA,,Very Unlikely To Play,Luka Samanic,L. Samanic,F,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,is-confirmed,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,is-confirmed,Very Likely To Play,Dillon Brooks,Dillon Brooks,SG,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,is-confirmed,Very Likely To Play,Kyle Anderson,Kyle Anderson,SF,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,is-confirmed,Very Likely To Play,Jaren Jackson,Jaren Jackson,PF,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,is-confirmed,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,,Very Unlikely To Play,Grayson Allen,G. Allen,G,2021-05-16 14:45:03.830279
MEM,is-visit,MEMGS,,Very Unlikely To Play,Sean McDermott,S. McDermott,F,2021-05-16 14:45:03.830279
GSW,is-home,MEMGS,is-confirmed,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-05-16 14:45:03.830279
GSW,is-home,MEMGS,is-confirmed,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-05-16 14:45:03.830279
GSW,is-home,MEMGS,is-confirmed,Very Likely To Play,Kent Bazemore,Kent Bazemore,SF,2021-05-16 14:45:03.830279
