TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIL,is-visit,MILMIA,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,is-expected,Very Likely To Play,Bryn Forbes,Bryn Forbes,SG,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SF,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,is-expected,Likely To Play,Giannis Antetokounmpo,G. Antetokounmpo,PF,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,,Likely To Play,Giannis Antetokounmpo,G. Antetokounmpo,F,2021-05-29 10:45:03.960791
MIL,is-visit,MILMIA,,Very Unlikely To Play,Thanasis Antetokounmpo,T. Antetokounmpo,F,2021-05-29 10:45:03.960791
MIA,is-home,MILMIA,is-expected,Very Likely To Play,Goran Dragic,Goran Dragic,PG,2021-05-29 10:45:03.960791
MIA,is-home,MILMIA,is-expected,Very Likely To Play,Duncan Robinson,D. Robinson,SG,2021-05-29 10:45:03.960791
MIA,is-home,MILMIA,is-expected,Very Likely To Play,Jimmy Butler,Jimmy Butler,SF,2021-05-29 10:45:03.960791
MIA,is-home,MILMIA,is-expected,Very Likely To Play,Trevor Ariza,Trevor Ariza,PF,2021-05-29 10:45:03.960791
MIA,is-home,MILMIA,is-expected,Very Likely To Play,Bam Adebayo,Bam Adebayo,C,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Facundo Campazzo,F. Campazzo,PG,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Austin Rivers,Austin Rivers,SG,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Michael Porter,M. Porter,SF,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Aaron Gordon,Aaron Gordon,PF,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Nikola Jokic,Nikola Jokic,C,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,,Very Unlikely To Play,Will Barton,W. Barton,F,2021-05-29 10:45:03.960791
DEN,is-visit,DENPOR,,Very Unlikely To Play,PJ Dozier,PJ Dozier,G,2021-05-29 10:45:03.960791
POR,is-home,DENPOR,is-expected,Very Likely To Play,Damian Lillard,D. Lillard,PG,2021-05-29 10:45:03.960791
POR,is-home,DENPOR,is-expected,Very Likely To Play,CJ McCollum,CJ McCollum,SG,2021-05-29 10:45:03.960791
POR,is-home,DENPOR,is-expected,Very Likely To Play,Norman Powell,Norman Powell,SF,2021-05-29 10:45:03.960791
