TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612756,2020,00,Ty-Shon Alexander,ty-shon-alexander,0,G,6-3,195,"JUL 16, 1998",22.0,R,Creighton,1630234
1610612756,2020,00,Devin Booker,devin-booker,1,G,6-5,206,"OCT 30, 1996",24.0,5,Kentucky,1626164
1610612756,2020,00,Langston Galloway,langston-galloway,2,G,6-1,200,"DEC 09, 1991",29.0,6,St. Joseph's (PA),204038
1610612756,2020,00,Chris Paul,chris-paul,3,G,6-0,175,"MAY 06, 1985",35.0,15,Wake Forest,101108
1610612756,2020,00,Jevon Carter,jevon-carter,4,G,6-1,200,"SEP 14, 1995",25.0,2,West Virginia,1628975
1610612756,2020,00,Frank Kaminsky,frank-kaminsky,8,F-C,7-0,240,"APR 04, 1993",27.0,5,Wisconsin,1626163
1610612756,2020,00,Jalen Smith,jalen-smith,10,F-C,6-10,215,"MAR 16, 2000",21.0,R,Maryland,1630188
1610612756,2020,00,Abdel Nader,abdel-nader,11,F,6-5,225,"SEP 25, 1993",27.0,3,Iowa State,1627846
1610612756,2020,00,Torrey Craig,torrey-craig,12,F,6-7,221,"DEC 19, 1990",30.0,3,South Carolina Upstate,1628470
1610612756,2020,00,Cameron Payne,cameron-payne,15,G,6-1,183,"AUG 08, 1994",26.0,5,Murray State,1626166
1610612756,2020,00,Dario Saric,dario-saric,20,F-C,6-10,225,"APR 08, 1994",26.0,4,Anadolu Efes,203967
1610612756,2020,00,Deandre Ayton,deandre-ayton,22,C,6-11,250,"JUL 23, 1998",22.0,2,Arizona,1629028
1610612756,2020,00,Cameron Johnson,cameron-johnson,23,F,6-8,210,"MAR 03, 1996",25.0,1,North Carolina,1629661
1610612756,2020,00,Mikal Bridges,mikal-bridges,25,F,6-6,209,"AUG 30, 1996",24.0,2,Villanova,1628969
1610612756,2020,00,E'Twaun Moore,etwaun-moore,55,G,6-3,191,"FEB 25, 1989",32.0,9,Purdue,202734
1610612756,2020,00,Jae Crowder,jae-crowder,99,F,6-6,235,"JUL 06, 1990",30.0,8,Marquette,203109
