TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612746,2020,00,Reggie Jackson,reggie-jackson,1,G,6-2,208,"APR 16, 1990",30.0,9,Boston College,202704
1610612746,2020,00,Kawhi Leonard,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",29.0,9,San Diego State,202695
1610612746,2020,00,Jay Scrubb,jay-scrubb,4,G,6-5,220,"SEP 01, 2000",20.0,R,,1630206
1610612746,2020,00,Luke Kennard,luke-kennard,5,G,6-5,206,"JUN 24, 1996",24.0,3,Duke,1628379
1610612746,2020,00,Rajon Rondo,rajon-rondo,7,G,6-1,180,"FEB 22, 1986",35.0,14,Kentucky,200765
1610612746,2020,00,Amir Coffey,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",23.0,1,Minnesota,1629599
1610612746,2020,00,Marcus Morris Sr.,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",31.0,9,Kansas,202694
1610612746,2020,00,Serge Ibaka,serge-ibaka,9,F,6-10,235,"SEP 18, 1989",31.0,11,Ricoh Manresa,201586
1610612746,2020,00,Daniel Oturu,daniel-oturu,10,C,6-8,240,"SEP 20, 1999",21.0,R,Minnesota,1630187
1610612746,2020,00,Paul George,paul-george,13,F,6-8,220,"MAY 02, 1990",30.0,10,Fresno State,202331
1610612746,2020,00,Terance Mann,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",24.0,1,Florida State,1629611
1610612746,2020,00,Patrick Beverley,patrick-beverley,21,G,6-1,180,"JUL 12, 1988",32.0,8,Arkansas,201976
1610612746,2020,00,Nicolas Batum,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",32.0,12,Le Mans,201587
1610612746,2020,00,Ivica Zubac,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",24.0,4,Mega Basket,1627826
1610612746,2020,00,Patrick Patterson,patrick-patterson,54,F,6-8,235,"MAR 14, 1989",32.0,10,Kentucky,202335
