TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612755,2020,00,Tyrese Maxey,tyrese-maxey,0,G,6-2,200,"NOV 04, 2000",20.0,R,Kentucky,1630178
1610612755,2020,00,Mike Scott,mike-scott,1,F,6-7,237,"JUL 16, 1988",32.0,8,Virginia,203118
1610612755,2020,00,Isaiah Joe,isaiah-joe,7,G,6-4,165,"JUL 02, 1999",21.0,R,Arkansas,1630198
1610612755,2020,00,Mason Jones,mason-jones,9,G,6-4,200,"JUL 21, 1998",22.0,R,Arkansas,1630222
1610612755,2020,00,Rayjon Tucker,rayjon-tucker,9,G,6-3,209,"SEP 24, 1997",23.0,1,Arkansas-Little Rock,1629730
1610612755,2020,00,Tobias Harris,tobias-harris,12,F,6-8,226,"JUL 15, 1992",28.0,9,Tennessee,202699
1610612755,2020,00,Danny Green,danny-green,14,G,6-6,215,"JUN 22, 1987",33.0,11,North Carolina,201980
1610612755,2020,00,Ignas Brazdeikis,ignas-brazdeikis,17,F,6-6,221,"JAN 08, 1999",22.0,1,Michigan,1629649
1610612755,2020,00,Shake Milton,shake-milton,18,G-F,6-5,205,"SEP 26, 1996",24.0,2,Southern Methodist,1629003
1610612755,2020,00,Joel Embiid,joel-embiid,21,C-F,7-0,280,"MAR 16, 1994",27.0,4,Kansas,203954
1610612755,2020,00,Matisse Thybulle,matisse-thybulle,22,G-F,6-5,201,"MAR 04, 1997",24.0,1,Washington,1629680
1610612755,2020,00,Ben Simmons,ben-simmons,25,G-F,6-11,240,"JUL 20, 1996",24.0,3,Louisiana State,1627732
1610612755,2020,00,Furkan Korkmaz,furkan-korkmaz,30,G-F,6-7,202,"JUL 24, 1997",23.0,3,Anadolu Efes,1627788
1610612755,2020,00,Seth Curry,seth-curry,31,G,6-2,185,"AUG 23, 1990",30.0,6,Duke,203552
1610612755,2020,00,George Hill,george-hill,33,G,6-4,188,"MAY 04, 1986",34.0,12,Indiana-Purdue Indianapolis,201588
1610612755,2020,00,Dwight Howard,dwight-howard,39,C-F,6-10,265,"DEC 08, 1985",35.0,16,SW Atlanta Christian Academy (GA),2730
1610612755,2020,00,Paul Reed,paul-reed,44,F,6-9,210,"JUN 14, 1999",21.0,R,DePaul,1630194
