TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612738,2020,00,Jayson Tatum,jayson-tatum,0,F-G,6-8,210,"MAR 03, 1998",23.0,3,Duke,1628369
1610612738,2020,00,Luke Kornet,luke-kornet,2,F-C,7-2,250,"JUL 15, 1995",25.0,3,Vanderbilt,1628436
1610612738,2020,00,Carsen Edwards,carsen-edwards,4,G,5-11,200,"MAR 12, 1998",23.0,1,Purdue,1629035
1610612738,2020,00,Jaylen Brown,jaylen-brown,7,G-F,6-6,223,"OCT 24, 1996",24.0,4,California,1627759
1610612738,2020,00,Kemba Walker,kemba-walker,8,G,6-0,184,"MAY 08, 1990",30.0,9,Connecticut,202689
1610612738,2020,00,Evan Fournier,evan-fournier,10,G-F,6-7,205,"OCT 29, 1992",28.0,8,Poitiers Basket 86,203095
1610612738,2020,00,Payton Pritchard,payton-pritchard,11,G,6-1,195,"JAN 28, 1998",23.0,R,Oregon,1630202
1610612738,2020,00,Grant Williams,grant-williams,12,F,6-6,236,"NOV 30, 1998",22.0,1,Tennessee,1629684
1610612738,2020,00,Tristan Thompson,tristan-thompson,13,C-F,6-9,254,"MAR 13, 1991",30.0,9,Texas,202684
1610612738,2020,00,Moritz Wagner,moritz-wagner,20,F-C,6-11,245,"APR 26, 1997",23.0,2,Michigan,1629021
1610612738,2020,00,Aaron Nesmith,aaron-nesmith,26,G-F,6-5,215,"OCT 16, 1999",21.0,R,Vanderbilt,1630174
1610612738,2020,00,Marcus Smart,marcus-smart,36,G,6-3,220,"MAR 06, 1994",27.0,6,Oklahoma State,203935
1610612738,2020,00,Semi Ojeleye,semi-ojeleye,37,F,6-6,240,"DEC 05, 1994",26.0,3,Southern Methodist,1628400
1610612738,2020,00,Robert Williams III,robert-williams-iii,44,C-F,6-8,237,"OCT 17, 1997",23.0,2,Texas A&M,1629057
1610612738,2020,00,Romeo Langford,romeo-langford,45,G-F,6-4,216,"OCT 25, 1999",21.0,1,Indiana,1629641
1610612738,2020,00,Tremont Waters,tremont-waters,51,G,5-10,175,"JAN 10, 1998",23.0,1,Louisiana State,1629682
1610612738,2020,00,Tacko Fall,tacko-fall,99,C,7-5,311,"DEC 10, 1995",25.0,1,Central Florida,1629605
