TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612766,2020,00,Miles Bridges,miles-bridges,0,F,6-6,225,"MAR 21, 1998",23.0,2,Michigan State,1628970
1610612766,2020,00,Malik Monk,malik-monk,1,G,6-3,200,"FEB 04, 1998",23.0,3,Kentucky,1628370
1610612766,2020,00,LaMelo Ball,lamelo-ball,2,G,6-6,180,"AUG 22, 2001",19.0,R,Illawarra,1630163
1610612766,2020,00,Terry Rozier,terry-rozier,3,G,6-1,190,"MAR 17, 1994",27.0,5,Louisville,1626179
1610612766,2020,00,Devonte' Graham,devonte-graham,4,G,6-1,195,"FEB 22, 1995",26.0,2,Kansas,1628984
1610612766,2020,00,Jalen McDaniels,jalen-mcdaniels,6,F-C,6-9,205,"JAN 31, 1998",23.0,1,San Diego State,1629667
1610612766,2020,00,Grant Riller,grant-riller,7,G,6-2,190,"FEB 08, 1997",24.0,R,College of Charleston,1630203
1610612766,2020,00,Bismack Biyombo,bismack-biyombo,8,C,6-8,255,"AUG 28, 1992",28.0,9,Baloncesto Fuenlabrada,202687
1610612766,2020,00,Brad Wanamaker,brad-wanamaker,9,G,6-3,210,"JUL 25, 1989",31.0,2,Pittsburgh,202954
1610612766,2020,00,Caleb Martin,caleb-martin,10,F,6-5,205,"SEP 28, 1995",25.0,1,Nevada-Reno,1628997
1610612766,2020,00,Cody Martin,cody-martin,11,F,6-5,205,"SEP 28, 1995",25.0,1,Nevada-Reno,1628998
1610612766,2020,00,Nick Richards,nick-richards,14,C,7-0,245,"NOV 29, 1997",23.0,R,Kentucky,1630208
1610612766,2020,00,Gordon Hayward,gordon-hayward,20,F,6-7,225,"MAR 23, 1990",31.0,10,Butler,202330
1610612766,2020,00,Vernon Carey Jr.,vernon-carey-jr,22,F-C,6-9,270,"FEB 25, 2001",20.0,R,Duke,1630176
1610612766,2020,00,P.J. Washington,pj-washington,25,F,6-7,230,"AUG 23, 1998",22.0,1,Kentucky,1629023
1610612766,2020,00,Nate Darling,nate-darling,30,G,6-6,200,"AUG 30, 1998",22.0,R,Delaware,1630268
1610612766,2020,00,Cody Zeller,cody-zeller,40,F-C,6-11,240,"OCT 05, 1992",28.0,7,Indiana,203469
