TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612750,2020,00,D'Angelo Russell,dangelo-russell,0,G,6-4,193,"FEB 23, 1996",25.0,5,Ohio State,1626156
1610612750,2020,00,Anthony Edwards,anthony-edwards,1,G,6-4,225,"AUG 05, 2001",19.0,R,Georgia,1630162
1610612750,2020,00,Jaden McDaniels,jaden-mcdaniels,3,F,6-9,185,"SEP 29, 2000",20.0,R,Washington,1630183
1610612750,2020,00,Jaylen Nowell,jaylen-nowell,4,G,6-4,201,"JUL 09, 1999",21.0,1,Washington,1629669
1610612750,2020,00,Malik Beasley,malik-beasley,5,G,6-4,187,"NOV 26, 1996",24.0,4,Florida State,1627736
1610612750,2020,00,Jordan McLaughlin,jordan-mclaughlin,6,G,5-11,185,"APR 09, 1996",24.0,1,Southern California,1629162
1610612750,2020,00,Jarred Vanderbilt,jarred-vanderbilt,8,F,6-9,214,"APR 03, 1999",21.0,2,Kentucky,1629020
1610612750,2020,00,Ricky Rubio,ricky-rubio,9,G,6-3,190,"OCT 21, 1990",30.0,9,FC Barcelona,201937
1610612750,2020,00,Jake Layman,jake-layman,10,F,6-8,209,"MAR 07, 1994",27.0,4,Maryland,1627774
1610612750,2020,00,Naz Reid,naz-reid,11,C-F,6-9,264,"AUG 26, 1999",21.0,1,Louisiana State,1629675
1610612750,2020,00,Ed Davis,ed-davis,17,C-F,6-9,218,"JUN 05, 1989",31.0,10,North Carolina,202334
1610612750,2020,00,Josh Okogie,josh-okogie,20,G,6-4,213,"SEP 01, 1998",22.0,2,Georgia Tech,1629006
1610612750,2020,00,Jarrett Culver,jarrett-culver,23,G-F,6-6,195,"FEB 20, 1999",22.0,1,Texas Tech,1629633
1610612750,2020,00,Karl-Anthony Towns,karl-anthony-towns,32,C-F,6-11,248,"NOV 15, 1995",25.0,5,Kentucky,1626157
1610612750,2020,00,Juancho Hernangomez,juancho-hernangomez,41,F,6-9,214,"SEP 28, 1995",25.0,4,Estudiantes,1627823
