TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612753,2020,00,Jonathan Isaac,jonathan-isaac,1,F,6-11,230,"OCT 03, 1997",23.0,3,Florida State,1628371
1610612753,2020,00,Chuma Okeke,chuma-okeke,3,F,6-6,229,"AUG 18, 1998",22.0,R,Auburn,1629643
1610612753,2020,00,Karim Mane,karim-mane,4,G,6-3,190,"MAY 16, 2000",20.0,R,Vanier,1630211
1610612753,2020,00,Mo Bamba,mo-bamba,5,C,7-0,231,"MAY 12, 1998",22.0,2,Texas-Austin,1628964
1610612753,2020,00,Michael Carter-Williams,michael-carter-williams,7,G,6-5,190,"OCT 10, 1991",29.0,7,Syracuse,203487
1610612753,2020,00,Dwayne Bacon,dwayne-bacon,8,G-F,6-6,221,"AUG 30, 1995",25.0,3,Florida State,1628407
1610612753,2020,00,James Ennis III,james-ennis-iii,11,F,6-6,215,"JUL 01, 1990",30.0,6,California State-Long Beach,203516
1610612753,2020,00,R.J. Hampton,rj-hampton,13,G,6-4,175,"FEB 07, 2001",20.0,R,New Zealand Breakers,1630181
1610612753,2020,00,Gary Harris,gary-harris,14,G,6-4,210,"SEP 14, 1994",26.0,6,Michigan State,203914
1610612753,2020,00,Markelle Fultz,markelle-fultz,20,G,6-3,209,"MAY 29, 1998",22.0,3,Washington,1628365
1610612753,2020,00,Otto Porter Jr.,otto-porter-jr,22,F,6-8,198,"JUN 03, 1993",27.0,7,Georgetown,203490
1610612753,2020,00,Khem Birch,khem-birch,24,C,6-9,233,"SEP 28, 1992",28.0,3,UNLV,203920
1610612753,2020,00,Chasson Randle,chasson-randle,25,G,6-2,185,"FEB 05, 1993",28.0,3,Stanford,1626184
1610612753,2020,00,Terrence Ross,terrence-ross,31,G-F,6-6,206,"FEB 05, 1991",30.0,8,Washington,203082
1610612753,2020,00,Wendell Carter Jr.,wendell-carter-jr,34,C-F,6-10,270,"APR 16, 1999",21.0,2,Duke,1628976
1610612753,2020,00,Cole Anthony,cole-anthony,50,G,6-2,185,"MAY 15, 2000",20.0,R,North Carolina,1630175
