TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
DET,is-visit,DETCHA,is-confirmed,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,is-confirmed,Very Likely To Play,Josh Jackson,Josh Jackson,SG,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,is-confirmed,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,is-confirmed,Very Likely To Play,Sekou Doumbouya,S. Doumbouya,PF,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,is-confirmed,Very Likely To Play,Isaiah Stewart,I. Stewart,C,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Hamidou Diallo,H. Diallo,G,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Wayne Ellington,W. Ellington,G,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Jerami Grant,J. Grant,F,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Cory Joseph,C. Joseph,G,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Rodney McGruder,R. McGruder,G,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Jahlil Okafor,J. Okafor,C,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Mason Plumlee,M. Plumlee,C,2021-05-01 18:45:04.143660
DET,is-visit,DETCHA,,Very Unlikely To Play,Dennis Smith,D. Smith,G,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,is-confirmed,Very Likely To Play,LaMelo Ball,LaMelo Ball,PG,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,is-confirmed,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,is-confirmed,Very Likely To Play,Cody Martin,Cody Martin,SF,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,is-confirmed,Very Likely To Play,Miles Bridges,Miles Bridges,PF,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,is-confirmed,Very Likely To Play,P.J. Washington,P. Washington,C,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,,Very Likely To Play,Nate Darling,N. Darling,G,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,,Very Unlikely To Play,Devonte' Graham,D. Graham,G,2021-05-01 18:45:04.143660
CHA,is-home,DETCHA,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,is-confirmed,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,is-confirmed,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,is-confirmed,Very Likely To Play,Kent Bazemore,Kent Bazemore,SF,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,is-confirmed,Very Likely To Play,Draymond Green,D. Green,PF,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,is-confirmed,Very Likely To Play,Kevon Looney,Kevon Looney,C,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,,Very Unlikely To Play,Damion Lee,Damion Lee,G,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,,Very Unlikely To Play,Kelly Oubre,K. Oubre,F,2021-05-01 18:45:04.143660
GSW,is-visit,GSHOU,,Very Unlikely To Play,Eric Paschall,E. Paschall,F,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,is-confirmed,Very Likely To Play,Kevin Porter,Kevin Porter,PG,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,is-confirmed,Very Likely To Play,Armoni Brooks,Armoni Brooks,SG,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,is-confirmed,Very Likely To Play,Jae'Sean Tate,Jae'Sean Tate,SF,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,is-confirmed,Very Likely To Play,Christian Wood,C. Wood,PF,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,is-confirmed,Very Likely To Play,Kelly Olynyk,Kelly Olynyk,C,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,D.J. Augustin,D. Augustin,G,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,Avery Bradley,A. Bradley,G,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,Sterling Brown,S. Brown,G,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,Eric Gordon,E. Gordon,G,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,Danuel House,D. House,F,2021-05-01 18:45:04.143660
HOU,is-home,GSHOU,,Very Unlikely To Play,David Nwaba,D. Nwaba,F,2021-05-01 18:45:04.143660
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Coby White,Coby White,PG,2021-05-01 18:45:04.143660
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Garrett Temple,G. Temple,SG,2021-05-01 18:45:04.143660
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-05-01 18:45:04.143660
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Thaddeus Young,T. Young,PF,2021-05-01 18:45:04.143660
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Daniel Theis,Daniel Theis,C,2021-05-01 18:45:04.143660
