TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
BKN,is-visit,BKNMIN,is-confirmed,Very Likely To Play,Chris Chiozza,Chris Chiozza,PG,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,is-confirmed,Very Likely To Play,Joe Harris,Joe Harris,SG,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,is-confirmed,Very Likely To Play,Kevin Durant,Kevin Durant,SF,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,is-confirmed,Very Likely To Play,Jeff Green,Jeff Green,PF,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,is-confirmed,Very Likely To Play,Nicolas Claxton,N. Claxton,C,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,,Very Unlikely To Play,LaMarcus Aldridge,L. Aldridge,C,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,,Very Unlikely To Play,James Harden,J. Harden,G,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,,Very Unlikely To Play,Kyrie Irving,K. Irving,G,2021-04-13 15:45:03.980565
BKN,is-visit,BKNMIN,,Very Unlikely To Play,Tyler Johnson,T. Johnson,G,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,is-confirmed,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,is-confirmed,Very Likely To Play,Anthony Edwards,A. Edwards,SG,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,is-confirmed,Very Likely To Play,Josh Okogie,Josh Okogie,SF,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,is-confirmed,Very Likely To Play,Jaden McDaniels,J. McDaniels,PF,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,is-confirmed,Very Likely To Play,Naz Reid,Naz Reid,C,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,,Very Unlikely To Play,Malik Beasley,M. Beasley,G,2021-04-13 15:45:03.980565
MIN,is-home,BKNMIN,,Very Unlikely To Play,Karl-Anthony Towns,K. Towns,C,2021-04-13 15:45:03.980565
