TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
CHI,is-visit,CHIIND,is-expected,Very Likely To Play,Tomas Satoransky,T. Satoransky,PG,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,is-expected,Very Likely To Play,Zach LaVine,Zach LaVine,SG,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,is-expected,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,is-expected,Very Likely To Play,Thaddeus Young,T. Young,PF,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,is-expected,Very Likely To Play,Nikola Vucevic,N. Vucevic,C,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,,Toss Up To Play,Coby White,Coby White,G,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,,Very Unlikely To Play,Garrett Temple,G. Temple,G,2021-04-06 09:00:04.327024
CHI,is-visit,CHIIND,,Very Unlikely To Play,Daniel Theis,D. Theis,F,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,is-expected,Toss Up To Play,Malcolm Brogdon,M. Brogdon,PG,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,is-expected,Very Likely To Play,Caris LeVert,Caris LeVert,SG,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,is-expected,Very Likely To Play,Justin Holiday,J. Holiday,SF,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,is-expected,Very Likely To Play,Doug McDermott,D. McDermott,PF,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,is-expected,Very Likely To Play,Myles Turner,Myles Turner,C,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,,Toss Up To Play,Malcolm Brogdon,M. Brogdon,G,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,,Toss Up To Play,Jeremy Lamb,J. Lamb,G,2021-04-06 09:00:04.327024
IND,is-home,CHIIND,,Toss Up To Play,Domantas Sabonis,D. Sabonis,C,2021-04-06 09:00:04.327024
NOP,is-visit,NOATL,is-expected,Very Likely To Play,Lonzo Ball,Lonzo Ball,PG,2021-04-06 09:00:04.327024
NOP,is-visit,NOATL,is-expected,Very Likely To Play,Eric Bledsoe,Eric Bledsoe,SG,2021-04-06 09:00:04.327024
NOP,is-visit,NOATL,is-expected,Toss Up To Play,Brandon Ingram,B. Ingram,SF,2021-04-06 09:00:04.327024
