TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
NYK,is-visit,NYATL,is-expected,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-05-30 09:45:05.082210
NYK,is-visit,NYATL,is-expected,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-05-30 09:45:05.082210
NYK,is-visit,NYATL,is-expected,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-05-30 09:45:05.082210
NYK,is-visit,NYATL,is-expected,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-05-30 09:45:05.082210
NYK,is-visit,NYATL,is-expected,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-05-30 09:45:05.082210
NYK,is-visit,NYATL,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,is-expected,Very Likely To Play,Trae Young,Trae Young,PG,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,is-expected,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,is-expected,Very Likely To Play,De'Andre Hunter,D. Hunter,SF,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,is-expected,Very Likely To Play,John Collins,John Collins,PF,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-05-30 09:45:05.082210
ATL,is-home,NYATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-05-30 09:45:05.082210
PHX,is-visit,PHOLAL,is-expected,Toss Up To Play,Chris Paul,Chris Paul,PG,2021-05-30 09:45:05.082210
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-05-30 09:45:05.082210
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-30 09:45:05.082210
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-05-30 09:45:05.082210
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-05-30 09:45:05.082210
