TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
ATL,is-visit,ATLPHI,is-confirmed,Very Likely To Play,Trae Young,Trae Young,PG,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,is-confirmed,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,is-confirmed,Very Likely To Play,Solomon Hill,Solomon Hill,SF,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,is-confirmed,Very Likely To Play,John Collins,John Collins,PF,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,is-confirmed,Very Likely To Play,Clint Capela,Clint Capela,C,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,,Very Likely To Play,Kris Dunn,Kris Dunn,G,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,,Very Likely To Play,De'Andre Hunter,D. Hunter,F,2021-06-06 16:45:03.800459
ATL,is-visit,ATLPHI,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-06-06 16:45:03.800459
PHI,is-home,ATLPHI,is-confirmed,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-06-06 16:45:03.800459
PHI,is-home,ATLPHI,is-confirmed,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-06-06 16:45:03.800459
PHI,is-home,ATLPHI,is-confirmed,Very Likely To Play,Danny Green,Danny Green,SF,2021-06-06 16:45:03.800459
PHI,is-home,ATLPHI,is-confirmed,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-06-06 16:45:03.800459
PHI,is-home,ATLPHI,is-confirmed,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,is-confirmed,Very Likely To Play,Luka Doncic,Luka Doncic,PG,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,is-confirmed,Very Likely To Play,Tim Hardaway,Tim Hardaway,SG,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,is-confirmed,Very Likely To Play,Dorian Finney-Smith,D. Finney-Smith,SF,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,is-confirmed,Very Likely To Play,Kristaps Porzingis,K. Porzingis,PF,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,is-confirmed,Very Likely To Play,Boban Marjanovic,B. Marjanovic,C,2021-06-06 16:45:03.800459
DAL,is-visit,DALLAC,,Very Likely To Play,JJ Redick,JJ Redick,G,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,is-confirmed,Very Likely To Play,Reggie Jackson,R. Jackson,PG,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,is-confirmed,Very Likely To Play,Paul George,Paul George,SG,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,is-confirmed,Very Likely To Play,Kawhi Leonard,Kawhi Leonard,SF,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,is-confirmed,Very Likely To Play,Marcus Morris,Marcus Morris,PF,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,is-confirmed,Very Likely To Play,Nicolas Batum,Nicolas Batum,C,2021-06-06 16:45:03.800459
LAC,is-home,DALLAC,,Unlikely To Play,Serge Ibaka,S. Ibaka,C,2021-06-06 16:45:03.800459
