TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
NOP,is-visit,NOPHI,is-expected,Very Likely To Play,Lonzo Ball,Lonzo Ball,PG,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,is-expected,Very Likely To Play,Eric Bledsoe,Eric Bledsoe,SG,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,is-expected,Very Likely To Play,James Johnson,James Johnson,SF,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,is-expected,Very Likely To Play,Zion Williamson,Z. Williamson,PF,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,is-expected,Very Likely To Play,Willy Hernangomez,W. Hernangomez,C,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,,Very Likely To Play,Didi Louzada,D. Louzada,G,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,,Toss Up To Play,Nickeil Alexander-Walker,N. Alexander-Walker,G,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,,Unlikely To Play,Steven Adams,S. Adams,C,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,,Very Unlikely To Play,Josh Hart,Josh Hart,G,2021-05-07 11:45:03.115660
NOP,is-visit,NOPHI,,Very Unlikely To Play,Brandon Ingram,B. Ingram,F,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,is-expected,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-05-07 11:45:03.115660
PHI,is-home,NOPHI,,Very Unlikely To Play,Furkan Korkmaz,F. Korkmaz,G,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,is-expected,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,is-expected,Very Likely To Play,Evan Fournier,Evan Fournier,SF,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,is-expected,Toss Up To Play,Robert Williams,R. Williams,C,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,,Likely To Play,Romeo Langford,R. Langford,F,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,,Likely To Play,Tristan Thompson,T. Thompson,C,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,,Toss Up To Play,Robert Williams,R. Williams,C,2021-05-07 11:45:03.115660
BOS,is-visit,BOSCHI,,Very Unlikely To Play,Jaylen Brown,J. Brown,F,2021-05-07 11:45:03.115660
CHI,is-home,BOSCHI,is-expected,Very Likely To Play,Coby White,Coby White,PG,2021-05-07 11:45:03.115660
