TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Facundo Campazzo,F. Campazzo,PG,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Austin Rivers,Austin Rivers,SG,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Michael Porter,M. Porter,SF,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Aaron Gordon,Aaron Gordon,PF,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,is-expected,Very Likely To Play,Nikola Jokic,Nikola Jokic,C,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,,Very Unlikely To Play,Will Barton,W. Barton,F,2021-06-03 16:45:03.079301
DEN,is-visit,DENPOR,,Very Unlikely To Play,PJ Dozier,PJ Dozier,G,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,is-expected,Very Likely To Play,Damian Lillard,D. Lillard,PG,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,is-expected,Very Likely To Play,CJ McCollum,CJ McCollum,SG,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,is-expected,Very Likely To Play,Norman Powell,Norman Powell,SF,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,is-expected,Very Likely To Play,Robert Covington,R. Covington,PF,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,is-expected,Very Likely To Play,Jusuf Nurkic,Jusuf Nurkic,C,2021-06-03 16:45:03.079301
POR,is-home,DENPOR,,Very Unlikely To Play,Zach Collins,Z. Collins,C,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,is-expected,Likely To Play,Chris Paul,Chris Paul,PG,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,is-expected,Very Likely To Play,Deandre Ayton,Deandre Ayton,C,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,,Likely To Play,Chris Paul,Chris Paul,G,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,,Very Unlikely To Play,Ty-Shon Alexander,T. Alexander,G,2021-06-03 16:45:03.079301
PHX,is-visit,PHOLAL,,Very Unlikely To Play,Abdel Nader,A. Nader,F,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,is-expected,Very Likely To Play,Dennis Schroder,D. Schroder,PG,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,is-expected,Toss Up To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,is-expected,Very Likely To Play,LeBron James,LeBron James,SF,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,is-expected,Toss Up To Play,Anthony Davis,A. Davis,PF,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,is-expected,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,,Toss Up To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,G,2021-06-03 16:45:03.079301
LAL,is-home,PHOLAL,,Toss Up To Play,Anthony Davis,A. Davis,F,2021-06-03 16:45:03.079301
