TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
IND,is-visit,INDATL,is-confirmed,Very Likely To Play,Malcolm Brogdon,M. Brogdon,PG,2021-04-18 11:45:04.233488
IND,is-visit,INDATL,is-confirmed,Very Likely To Play,Caris LeVert,Caris LeVert,SG,2021-04-18 11:45:04.233488
IND,is-visit,INDATL,is-confirmed,Very Likely To Play,Justin Holiday,J. Holiday,SF,2021-04-18 11:45:04.233488
IND,is-visit,INDATL,is-confirmed,Very Likely To Play,Domantas Sabonis,D. Sabonis,PF,2021-04-18 11:45:04.233488
IND,is-visit,INDATL,is-confirmed,Very Likely To Play,Myles Turner,Myles Turner,C,2021-04-18 11:45:04.233488
IND,is-visit,INDATL,,Very Unlikely To Play,Doug McDermott,D. McDermott,F,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,is-confirmed,Very Likely To Play,Trae Young,Trae Young,PG,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,is-confirmed,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,is-confirmed,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,is-confirmed,Very Likely To Play,John Collins,John Collins,PF,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,is-confirmed,Very Likely To Play,Clint Capela,Clint Capela,C,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,,Very Unlikely To Play,Kris Dunn,Kris Dunn,G,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,,Very Unlikely To Play,Danilo Gallinari,D. Gallinari,F,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-18 11:45:04.233488
ATL,is-home,INDATL,,Very Unlikely To Play,Tony Snell,Tony Snell,F,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,is-confirmed,Very Likely To Play,Lonzo Ball,Lonzo Ball,PG,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,is-confirmed,Very Likely To Play,Eric Bledsoe,Eric Bledsoe,SG,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,is-confirmed,Very Likely To Play,Brandon Ingram,B. Ingram,SF,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,is-confirmed,Very Likely To Play,Zion Williamson,Z. Williamson,PF,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,is-confirmed,Very Likely To Play,Steven Adams,Steven Adams,C,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,,Very Unlikely To Play,Nickeil Alexander-Walker,N. Alexander-Walker,G,2021-04-18 11:45:04.233488
NOP,is-visit,NONY,,Very Unlikely To Play,Josh Hart,Josh Hart,G,2021-04-18 11:45:04.233488
NYK,is-home,NONY,is-confirmed,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-04-18 11:45:04.233488
NYK,is-home,NONY,is-confirmed,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-04-18 11:45:04.233488
NYK,is-home,NONY,is-confirmed,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-04-18 11:45:04.233488
NYK,is-home,NONY,is-confirmed,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-04-18 11:45:04.233488
NYK,is-home,NONY,is-confirmed,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-04-18 11:45:04.233488
NYK,is-home,NONY,,Very Unlikely To Play,Alec Burks,Alec Burks,G,2021-04-18 11:45:04.233488
NYK,is-home,NONY,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,is-expected,Very Likely To Play,Kyrie Irving,Kyrie Irving,PG,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,is-expected,Very Likely To Play,Joe Harris,Joe Harris,SG,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,is-expected,Very Likely To Play,Kevin Durant,Kevin Durant,SF,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,is-expected,Very Likely To Play,Jeff Green,Jeff Green,PF,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,is-expected,Very Likely To Play,DeAndre Jordan,D. Jordan,C,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,,Very Unlikely To Play,Chris Chiozza,C. Chiozza,G,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,,Very Unlikely To Play,James Harden,J. Harden,G,2021-04-18 11:45:04.233488
BKN,is-visit,BKNMIA,,Very Unlikely To Play,Tyler Johnson,T. Johnson,G,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,is-expected,Very Likely To Play,Kendrick Nunn,Kendrick Nunn,PG,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,is-expected,Very Likely To Play,Duncan Robinson,D. Robinson,SG,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,is-expected,Toss Up To Play,Jimmy Butler,J. Butler,SF,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,is-expected,Very Likely To Play,Trevor Ariza,Trevor Ariza,PF,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,is-expected,Very Likely To Play,Bam Adebayo,Bam Adebayo,C,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,,Likely To Play,Gabe Vincent,G. Vincent,G,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,,Toss Up To Play,Jimmy Butler,J. Butler,F,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,,Toss Up To Play,Andre Iguodala,A. Iguodala,F,2021-04-18 11:45:04.233488
MIA,is-home,BKNMIA,,Very Unlikely To Play,Victor Oladipo,V. Oladipo,G,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,is-expected,Very Likely To Play,Kevin Porter,Kevin Porter,PG,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,is-expected,Very Likely To Play,Avery Bradley,Avery Bradley,SG,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,is-expected,Very Likely To Play,Jae'Sean Tate,Jae'Sean Tate,SF,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,is-expected,Very Likely To Play,Kelly Olynyk,Kelly Olynyk,PF,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,is-expected,Very Likely To Play,Christian Wood,C. Wood,C,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,D.J. Augustin,D. Augustin,G,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,Sterling Brown,S. Brown,G,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,Dante Exum,Dante Exum,G,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,Eric Gordon,E. Gordon,G,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,Danuel House,D. House,F,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,David Nwaba,D. Nwaba,F,2021-04-18 11:45:04.233488
HOU,is-visit,HOUORL,,Very Unlikely To Play,John Wall,John Wall,G,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,is-expected,Very Likely To Play,Cole Anthony,Cole Anthony,PG,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,is-expected,Very Likely To Play,Gary Harris,Gary Harris,SG,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,is-expected,Very Likely To Play,James Ennis,James Ennis,SF,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,is-expected,Very Likely To Play,Chuma Okeke,Chuma Okeke,PF,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,is-expected,Very Likely To Play,Wendell Carter,W. Carter,C,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,,Toss Up To Play,Mo Bamba,Mo Bamba,C,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,,Very Unlikely To Play,Michael Carter-Williams,M. Carter-Williams,G,2021-04-18 11:45:04.233488
ORL,is-home,HOUORL,,Very Unlikely To Play,Otto Porter,O. Porter,F,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,is-expected,Very Likely To Play,Theo Maledon,Theo Maledon,PG,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,is-expected,Very Likely To Play,Luguentz Dort,Luguentz Dort,SG,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,is-expected,Very Likely To Play,Darius Bazley,Darius Bazley,SF,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,is-expected,Very Likely To Play,Isaiah Roby,Isaiah Roby,PF,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,is-expected,Very Likely To Play,Moses Brown,Moses Brown,C,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,,Very Unlikely To Play,Gabriel Deck,G. Deck,F,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,,Very Unlikely To Play,Shai Gilgeous-Alexander,S. Gilgeous-Alexander,G,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,,Very Unlikely To Play,Josh Hall,Josh Hall,F,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,,Very Unlikely To Play,Mike Muscala,M. Muscala,C,2021-04-18 11:45:04.233488
OKC,is-visit,OKCTOR,,Very Unlikely To Play,Aleksej Pokusevski,A. Pokusevski,F,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,is-expected,Toss Up To Play,Kyle Lowry,Kyle Lowry,PG,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,is-expected,Toss Up To Play,Fred VanVleet,F. VanVleet,SG,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,is-expected,Toss Up To Play,Gary Trent,Gary Trent,SF,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,is-expected,Very Likely To Play,Chris Boucher,Chris Boucher,PF,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,is-expected,Very Likely To Play,Khem Birch,Khem Birch,C,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,,Very Likely To Play,Jalen Harris,J. Harris,G,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,,Toss Up To Play,Gary Trent,Gary Trent,G,2021-04-18 11:45:04.233488
TOR,is-home,OKCTOR,,Toss Up To Play,Fred VanVleet,F. VanVleet,G,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,is-expected,Very Likely To Play,CJ McCollum,CJ McCollum,PG,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,is-expected,Very Likely To Play,Norman Powell,Norman Powell,SG,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,is-expected,Very Likely To Play,Derrick Jones,Derrick Jones,SF,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,is-expected,Very Likely To Play,Robert Covington,R. Covington,PF,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,is-expected,Very Likely To Play,Jusuf Nurkic,Jusuf Nurkic,C,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,,Very Unlikely To Play,Zach Collins,Z. Collins,C,2021-04-18 11:45:04.233488
POR,is-visit,PORCHA,,Very Unlikely To Play,Damian Lillard,D. Lillard,G,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,is-expected,Toss Up To Play,Devonte' Graham,D. Graham,PG,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,is-expected,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,is-expected,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,is-expected,Very Likely To Play,Miles Bridges,Miles Bridges,PF,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,is-expected,Toss Up To Play,P.J. Washington,P. Washington,C,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Toss Up To Play,Devonte' Graham,D. Graham,G,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Toss Up To Play,P.J. Washington,P. Washington,F,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Very Unlikely To Play,LaMelo Ball,L. Ball,G,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Very Unlikely To Play,Nate Darling,N. Darling,G,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-04-18 11:45:04.233488
CHA,is-home,PORCHA,,Very Unlikely To Play,Malik Monk,Malik Monk,G,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,is-expected,Very Likely To Play,De'Aaron Fox,De'Aaron Fox,PG,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,is-expected,Very Likely To Play,Buddy Hield,Buddy Hield,SG,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,is-expected,Very Likely To Play,Maurice Harkless,M. Harkless,SF,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,is-expected,Very Likely To Play,Harrison Barnes,H. Barnes,PF,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,is-expected,Very Likely To Play,Damian Jones,Damian Jones,C,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,,Very Unlikely To Play,Marvin Bagley,M. Bagley,F,2021-04-18 11:45:04.233488
SAC,is-visit,SACDAL,,Very Unlikely To Play,Richaun Holmes,R. Holmes,C,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,is-expected,Very Likely To Play,Luka Doncic,Luka Doncic,PG,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,is-expected,Very Likely To Play,Josh Richardson,J. Richardson,SG,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,is-expected,Very Likely To Play,Dorian Finney-Smith,D. Finney-Smith,SF,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,is-expected,Very Likely To Play,Maxi Kleber,Maxi Kleber,PF,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,is-expected,Very Likely To Play,Kristaps Porzingis,K. Porzingis,C,2021-04-18 11:45:04.233488
DAL,is-home,SACDAL,,Very Unlikely To Play,Tyrell Terry,T. Terry,G,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,is-expected,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,is-expected,Very Likely To Play,Anthony Edwards,A. Edwards,SG,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,is-expected,Very Likely To Play,Josh Okogie,Josh Okogie,SF,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,is-expected,Very Likely To Play,Jaden McDaniels,J. McDaniels,PF,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,is-expected,Very Likely To Play,Karl-Anthony Towns,K. Towns,C,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,,Unlikely To Play,Jaylen Nowell,J. Nowell,G,2021-04-18 11:45:04.233488
MIN,is-visit,MINLAC,,Very Unlikely To Play,Malik Beasley,M. Beasley,G,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,is-expected,Very Likely To Play,Reggie Jackson,R. Jackson,PG,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,is-expected,Very Likely To Play,Paul George,Paul George,SG,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,is-expected,Toss Up To Play,Kawhi Leonard,K. Leonard,SF,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,is-expected,Very Likely To Play,Marcus Morris,Marcus Morris,PF,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,is-expected,Very Likely To Play,Ivica Zubac,Ivica Zubac,C,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,,Very Likely To Play,Yogi Ferrell,Y. Ferrell,G,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,,Toss Up To Play,Kawhi Leonard,K. Leonard,F,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,,Very Unlikely To Play,Patrick Beverley,P. Beverley,G,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,,Very Unlikely To Play,Serge Ibaka,S. Ibaka,C,2021-04-18 11:45:04.233488
LAC,is-home,MINLAC,,Very Unlikely To Play,Jay Scrubb,Jay Scrubb,G,2021-04-18 11:45:04.233488
