TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIN,is-visit,MINDET,is-expected,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,is-expected,Very Likely To Play,D'Angelo Russell,D. Russell,SG,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,is-expected,Very Likely To Play,Anthony Edwards,A. Edwards,SF,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,is-expected,Very Likely To Play,Jarred Vanderbilt,J. Vanderbilt,PF,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,is-expected,Very Likely To Play,Karl-Anthony Towns,K. Towns,C,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,,Toss Up To Play,Juancho Hernangomez,J. Hernangomez,F,2021-05-11 12:45:05.150027
MIN,is-visit,MINDET,,Very Unlikely To Play,Malik Beasley,M. Beasley,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,is-expected,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-05-11 12:45:05.150027
DET,is-home,MINDET,is-expected,Toss Up To Play,Josh Jackson,J. Jackson,SG,2021-05-11 12:45:05.150027
DET,is-home,MINDET,is-expected,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-05-11 12:45:05.150027
DET,is-home,MINDET,is-expected,Very Likely To Play,Sekou Doumbouya,S. Doumbouya,PF,2021-05-11 12:45:05.150027
DET,is-home,MINDET,is-expected,Very Likely To Play,Isaiah Stewart,I. Stewart,C,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Toss Up To Play,Josh Jackson,J. Jackson,F,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Toss Up To Play,Frank Jackson,F. Jackson,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Hamidou Diallo,H. Diallo,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Wayne Ellington,W. Ellington,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Jerami Grant,J. Grant,F,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Cory Joseph,C. Joseph,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Rodney McGruder,R. McGruder,G,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Mason Plumlee,M. Plumlee,C,2021-05-11 12:45:05.150027
DET,is-home,MINDET,,Very Unlikely To Play,Dennis Smith,D. Smith,G,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,is-expected,Very Likely To Play,Facundo Campazzo,F. Campazzo,PG,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,is-expected,Very Likely To Play,Austin Rivers,Austin Rivers,SG,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,is-expected,Likely To Play,Aaron Gordon,A. Gordon,SF,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,is-expected,Very Likely To Play,Michael Porter,M. Porter,PF,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,is-expected,Very Likely To Play,Nikola Jokic,Nikola Jokic,C,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,,Likely To Play,Aaron Gordon,A. Gordon,F,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,,Toss Up To Play,Monte Morris,M. Morris,G,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,,Very Unlikely To Play,Will Barton,W. Barton,F,2021-05-11 12:45:05.150027
DEN,is-visit,DENCHA,,Very Unlikely To Play,PJ Dozier,PJ Dozier,G,2021-05-11 12:45:05.150027
CHA,is-home,DENCHA,is-expected,Very Likely To Play,LaMelo Ball,LaMelo Ball,PG,2021-05-11 12:45:05.150027
CHA,is-home,DENCHA,is-expected,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-05-11 12:45:05.150027
CHA,is-home,DENCHA,is-expected,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-05-11 12:45:05.150027
CHA,is-home,DENCHA,is-expected,Very Likely To Play,P.J. Washington,P. Washington,PF,2021-05-11 12:45:05.150027
CHA,is-home,DENCHA,is-expected,Very Likely To Play,Bismack Biyombo,B. Biyombo,C,2021-05-11 12:45:05.150027
