TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
SAS,is-visit,SAMEM,is-expected,Very Likely To Play,Dejounte Murray,D. Murray,PG,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,is-expected,Very Likely To Play,Lonnie Walker,Lonnie Walker,SG,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,is-expected,Very Likely To Play,DeMar DeRozan,DeMar DeRozan,SF,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,is-expected,Very Likely To Play,Keldon Johnson,K. Johnson,PF,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,is-expected,Very Likely To Play,Jakob Poeltl,Jakob Poeltl,C,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,,Toss Up To Play,Trey Lyles,Trey Lyles,F,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,,Very Unlikely To Play,DaQuan Jeffries,D. Jeffries,F,2021-05-19 11:45:04.315789
SAS,is-visit,SAMEM,,Very Unlikely To Play,Luka Samanic,L. Samanic,F,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,is-expected,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,is-expected,Very Likely To Play,Dillon Brooks,Dillon Brooks,SG,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,is-expected,Very Likely To Play,Kyle Anderson,Kyle Anderson,SF,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,is-expected,Very Likely To Play,Jaren Jackson,Jaren Jackson,PF,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,is-expected,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,,Toss Up To Play,Grayson Allen,G. Allen,G,2021-05-19 11:45:04.315789
MEM,is-home,SAMEM,,Very Unlikely To Play,Sean McDermott,S. McDermott,F,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,is-expected,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,is-expected,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,is-expected,Very Likely To Play,Kent Bazemore,Kent Bazemore,SF,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,is-expected,Very Likely To Play,Draymond Green,D. Green,PF,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,is-expected,Very Likely To Play,Kevon Looney,Kevon Looney,C,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,,Very Unlikely To Play,Damion Lee,Damion Lee,G,2021-05-19 11:45:04.315789
GSW,is-visit,GSLAL,,Very Unlikely To Play,Kelly Oubre,K. Oubre,F,2021-05-19 11:45:04.315789
LAL,is-home,GSLAL,is-expected,Very Likely To Play,Dennis Schroder,D. Schroder,PG,2021-05-19 11:45:04.315789
LAL,is-home,GSLAL,is-expected,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-05-19 11:45:04.315789
LAL,is-home,GSLAL,is-expected,Very Likely To Play,LeBron James,LeBron James,SF,2021-05-19 11:45:04.315789
LAL,is-home,GSLAL,is-expected,Very Likely To Play,Anthony Davis,Anthony Davis,PF,2021-05-19 11:45:04.315789
LAL,is-home,GSLAL,is-expected,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-05-19 11:45:04.315789
