TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
LAL,is-visit,LALIND,is-confirmed,Very Likely To Play,Dennis Schroder,D. Schroder,PG,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,is-confirmed,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,is-confirmed,Very Likely To Play,LeBron James,LeBron James,SF,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,is-confirmed,Very Likely To Play,Anthony Davis,Anthony Davis,PF,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,is-confirmed,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,,Very Likely To Play,Alex Caruso,A. Caruso,G,2021-05-15 18:45:02.518027
LAL,is-visit,LALIND,,Very Likely To Play,Jared Dudley,J. Dudley,F,2021-05-15 18:45:02.518027
IND,is-home,LALIND,is-confirmed,Very Likely To Play,Caris LeVert,Caris LeVert,PG,2021-05-15 18:45:02.518027
IND,is-home,LALIND,is-confirmed,Very Likely To Play,Justin Holiday,J. Holiday,SG,2021-05-15 18:45:02.518027
IND,is-home,LALIND,is-confirmed,Very Likely To Play,Doug McDermott,D. McDermott,SF,2021-05-15 18:45:02.518027
IND,is-home,LALIND,is-confirmed,Very Likely To Play,Oshae Brissett,O. Brissett,PF,2021-05-15 18:45:02.518027
IND,is-home,LALIND,is-confirmed,Very Likely To Play,Goga Bitadze,Goga Bitadze,C,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Likely To Play,Malcolm Brogdon,M. Brogdon,G,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Likely To Play,Aaron Holiday,A. Holiday,G,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Likely To Play,Jeremy Lamb,J. Lamb,G,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Likely To Play,Domantas Sabonis,D. Sabonis,C,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Likely To Play,Edmond Sumner,E. Sumner,G,2021-05-15 18:45:02.518027
IND,is-home,LALIND,,Very Unlikely To Play,Myles Turner,M. Turner,C,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,is-confirmed,Very Likely To Play,Coby White,Coby White,PG,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,is-confirmed,Very Likely To Play,Garrett Temple,G. Temple,SG,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,is-confirmed,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,is-confirmed,Very Likely To Play,Thaddeus Young,T. Young,PF,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,is-confirmed,Very Likely To Play,Nikola Vucevic,N. Vucevic,C,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,,Very Likely To Play,Troy Brown,Troy Brown,F,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,,Very Likely To Play,Zach LaVine,Z. LaVine,G,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,,Very Likely To Play,Tomas Satoransky,T. Satoransky,G,2021-05-15 18:45:02.518027
CHI,is-visit,CHIBKN,,Very Likely To Play,Daniel Theis,D. Theis,F,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,is-confirmed,Very Likely To Play,James Harden,James Harden,PG,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,is-confirmed,Very Likely To Play,Kyrie Irving,Kyrie Irving,SG,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,is-confirmed,Very Likely To Play,Bruce Brown,Bruce Brown,SF,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,is-confirmed,Very Likely To Play,Kevin Durant,Kevin Durant,PF,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,is-confirmed,Very Likely To Play,Blake Griffin,Blake Griffin,C,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,,Very Unlikely To Play,Chris Chiozza,C. Chiozza,G,2021-05-15 18:45:02.518027
BKN,is-home,CHIBKN,,Very Unlikely To Play,Joe Harris,Joe Harris,G,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,is-confirmed,Very Likely To Play,LaMelo Ball,LaMelo Ball,PG,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,is-confirmed,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,is-confirmed,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,is-confirmed,Very Likely To Play,P.J. Washington,P. Washington,PF,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,is-confirmed,Very Likely To Play,Cody Zeller,Cody Zeller,C,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,,Very Likely To Play,Cody Martin,C. Martin,G,2021-05-15 18:45:02.518027
CHA,is-visit,CHANY,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,is-confirmed,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,is-confirmed,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,is-confirmed,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,is-confirmed,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,is-confirmed,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,,Very Likely To Play,Luca Vildoza,L. Vildoza,G,2021-05-15 18:45:02.518027
NYK,is-home,CHANY,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,is-confirmed,Very Likely To Play,Payton Pritchard,P. Pritchard,PG,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,is-confirmed,Very Likely To Play,Evan Fournier,Evan Fournier,SG,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,is-confirmed,Very Likely To Play,Semi Ojeleye,Semi Ojeleye,SF,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,is-confirmed,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,is-confirmed,Very Likely To Play,Luke Kornet,Luke Kornet,C,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,,Very Unlikely To Play,Marcus Smart,M. Smart,G,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,,Very Unlikely To Play,Tristan Thompson,T. Thompson,C,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,,Very Unlikely To Play,Kemba Walker,K. Walker,G,2021-05-15 18:45:02.518027
BOS,is-visit,BOSMIN,,Very Unlikely To Play,Robert Williams,R. Williams,C,2021-05-15 18:45:02.518027
MIN,is-home,BOSMIN,is-confirmed,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-05-15 18:45:02.518027
MIN,is-home,BOSMIN,is-confirmed,Very Likely To Play,D'Angelo Russell,D. Russell,SG,2021-05-15 18:45:02.518027
MIN,is-home,BOSMIN,is-confirmed,Very Likely To Play,Anthony Edwards,A. Edwards,SF,2021-05-15 18:45:02.518027
MIN,is-home,BOSMIN,is-confirmed,Very Likely To Play,Jarred Vanderbilt,J. Vanderbilt,PF,2021-05-15 18:45:02.518027
MIN,is-home,BOSMIN,is-confirmed,Very Likely To Play,Karl-Anthony Towns,K. Towns,C,2021-05-15 18:45:02.518027
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Chris Paul,Chris Paul,PG,2021-05-15 18:45:02.518027
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Devin Booker,Devin Booker,SG,2021-05-15 18:45:02.518027
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Mikal Bridges,Mikal Bridges,SF,2021-05-15 18:45:02.518027
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Jae Crowder,Jae Crowder,PF,2021-05-15 18:45:02.518027
PHX,is-visit,PHOSA,is-confirmed,Very Likely To Play,Dario Saric,Dario Saric,C,2021-05-15 18:45:02.518027
