GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-05-19T00:00:00,1,0052000131,1,7:30 pm ET,20210519/SASMEM,1610612763,1610612759,2020,0,     ,ESPN,,,Q0       - ESPN,FedExForum,0,0
2021-05-19T00:00:00,2,0052000121,1,10:00 pm ET,20210519/GSWLAL,1610612747,1610612744,2020,0,     ,ESPN,,,Q0       - ESPN,STAPLES Center,0,0
