GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
2021-03-28T00:00:00,1,0022000703,1,1:00 pm ET,20210328/PHXCHA,1610612766,1610612756,2020,0,     ,,FSSE-CHA,FSA,Q0       - ,Spectrum Center,0
2021-03-28T00:00:00,2,0022000704,1,7:00 pm ET          ,20210328/PORTOR,1610612761,1610612757,2020,0,     ,,SN,NBCSNW,Q0       - ,Amalie Arena,0
2021-03-28T00:00:00,3,0022000705,1,9:00 pm ET          ,20210328/ATLDEN,1610612743,1610612737,2020,0,     ,NBA TV,ALT,FSSE-ATL,Q0       - NBA TV,Ball Arena,0
2021-03-28T00:00:00,4,0022000706,1,10:00 pm ET         ,20210328/ORLLAL,1610612747,1610612753,2020,0,     ,,SPECSN,FSFL,Q0       - ,STAPLES Center,0
