GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
2021-04-10T00:00:00,1,0022000794,1,7:30 pm ET,20210410/TORCLE,1610612739,1610612761,2020,0,     ,,BSOH                ,SN,Q0       - ,Rocket Mortgage FieldHouse,0
2021-04-10T00:00:00,2,0022000800,1,8:30 pm ET          ,20210410/LALBKN,1610612751,1610612747,2020,0,     ,ABC,,,Q0       - ABC,Barclays Center,0
2021-04-10T00:00:00,3,0022000199,1,9:00 pm ET,20210410/PHIOKC,1610612760,1610612755,2020,0,     ,,BSOK                ,NBCSP,Q0       - ,Chesapeake Energy Arena,0
2021-04-10T00:00:00,4,0022000801,1,9:00 pm ET,20210410/SACUTA,1610612762,1610612758,2020,0,     ,,ATTSN-RM,NBCSCA,Q0       - ,Vivint Arena,0
2021-04-10T00:00:00,5,0022000802,1,10:00 pm ET         ,20210410/HOUGSW,1610612744,1610612745,2020,0,     ,,NBCSBA,ATTSN-SW,Q0       - ,Chase Center,0
2021-04-10T00:00:00,6,0022000803,1,10:00 pm ET,20210410/WASPHX,1610612756,1610612764,2020,0,     ,,BSAZ                ,NBCSWA,Q0       - ,Phoenix Suns Arena,0
2021-04-10T00:00:00,7,0022000804,1,10:00 pm ET         ,20210410/DETPOR,1610612757,1610612765,2020,0,     ,,NBCSNW,BSDET               ,Q0       - ,Moda Center,0
