GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-05-28T00:00:00,1,0042000133,1,7:00 pm ET,20210528/NYKATL,1610612737,1610612752,2020,0,     ,ESPN,BSSE-ATL            ,MSG,Q0       - ESPN,State Farm Arena,0,0
2021-05-28T00:00:00,2,0042000113,1,8:30 pm ET,20210528/BKNBOS,1610612738,1610612751,2020,0,     ,ABC,NBCSB,YES2,Q0       - ABC,TD Garden,0,0
2021-05-28T00:00:00,3,0042000173,1,9:30 pm ET,20210528/LACDAL,1610612742,1610612746,2020,0,     ,ESPN,BSSW-DAL            ,BSSC                ,Q0       - ESPN,American Airlines Center,0,0
